GameN,Date,Year,Round,Region,Favored,Seed,Team,Conf,Score,AdjEM,Overtime,Winner,Result,Score.D,,
41,19-Mar-16,2016,2,EN,U,9,Providence,BE,66,14.49,,North Carolina,F,19,,
42,20-Mar-16,2016,2,EN,F,6,Notre Dame,BE,76,16.6,,Notre Dame,F,1,,
42,20-Mar-16,2016,2,EN,U,14,Stephen F. Austin,Slnd,75,15.62,,Notre Dame,F,1,,
43,19-Mar-16,2016,2,EN,F,4,Kentucky,SEC,67,25.14,,Indiana,U,-6,,
43,19-Mar-16,2016,2,EN,U,5,Indiana,B10,73,23.05,,Indiana,U,-6,,
44,20-Mar-16,2016,2,EN,F,2,Xavier,A10,63,22.52,,Wisconsin,U,-3,,
44,20-Mar-16,2016,2,EN,U,7,Wisconsin,B10,66,16.55,,Wisconsin,U,-3,,
45,19-Mar-16,2016,2,ES,F,1,Virginia,ACC,77,29.64,,Virginia,F,8,,
45,19-Mar-16,2016,2,ES,U,9,Butler,Horz,69,17.27,,Virginia,F,8,,
46,20-Mar-16,2016,2,ES,F,10,Syracuse,BE,75,18.57,,Syracuse,F,25,,
46,20-Mar-16,2016,2,ES,U,15,Middle Tennessee,SB,50,4.76,,Syracuse,F,25,,
47,19-Mar-16,2016,2,ES,F,4,Iowa St.,B12,78,20.95,,Iowa St.,F,17,,
47,19-Mar-16,2016,2,ES,U,12,Arkansas Little Rock,SB,61,13.24,,Iowa St.,F,17,,
48,19-Mar-16,2016,2,ES,F,11,Gonzaga,WCC,82,20.82,,Gonzaga,F,23,,
48,19-Mar-16,2016,2,ES,U,3,Utah,MWC,59,16.79,,Gonzaga,F,23,,
49,24-Mar-16,2016,3,WN,F,1,Kansas,B12,79,29.67,,Kansas,F,16,,
49,24-Mar-16,2016,3,WN,U,5,Maryland,ACC,63,20.25,,Kansas,F,16,,
50,24-Mar-16,2016,3,WN,F,2,Villanova,BE,92,32.01,,Villanova,F,23,,
50,24-Mar-16,2016,3,WN,U,3,Miami FL,BE,69,22.44,,Villanova,F,23,,
51,24-Mar-16,2016,3,WS,F,1,Oregon,P10,82,22.68,,Oregon,F,14,,
51,24-Mar-16,2016,3,WS,U,4,Duke,ACC,68,21.87,,Oregon,F,14,,
52,24-Mar-16,2016,3,WS,F,2,Oklahoma,B12,77,23.78,,Oklahoma,F,14,,
52,24-Mar-16,2016,3,WS,U,3,Texas A&M,B12,63,21.26,,Oklahoma,F,14,,
53,25-Mar-16,2016,3,EN,F,1,North Carolina,ACC,101,29.82,,North Carolina,F,15,,
53,25-Mar-16,2016,3,EN,U,5,Indiana,B10,86,23.05,,North Carolina,F,15,,
54,25-Mar-16,2016,3,EN,F,6,Notre Dame,BE,61,16.6,,Notre Dame,F,5,,
54,25-Mar-16,2016,3,EN,U,7,Wisconsin,B10,56,16.55,,Notre Dame,F,5,,
55,25-Mar-16,2016,3,ES,F,1,Virginia,ACC,84,29.64,,Virginia,F,13,,
55,25-Mar-16,2016,3,ES,U,4,Iowa St.,B12,71,20.95,,Virginia,F,13,,
56,25-Mar-16,2016,3,ES,F,11,Gonzaga,WCC,60,20.82,,Syracuse,U,-3,,
56,25-Mar-16,2016,3,ES,U,10,Syracuse,BE,63,18.57,,Syracuse,U,-3,,
57,26-Mar-16,2016,4,WN,F,2,Villanova,BE,64,32.01,,Villanova,F,5,,
57,26-Mar-16,2016,4,WN,U,1,Kansas,B12,59,29.67,,Villanova,F,5,,
58,26-Mar-16,2016,4,WS,F,2,Oklahoma,B12,80,23.78,,Oklahoma,F,12,,
58,26-Mar-16,2016,4,WS,U,1,Oregon,P10,68,22.68,,Oklahoma,F,12,,
59,27-Mar-16,2016,4,EN,F,1,North Carolina,ACC,88,29.82,,North Carolina,F,14,,
59,27-Mar-16,2016,4,EN,U,6,Notre Dame,BE,74,16.6,,North Carolina,F,14,,
60,27-Mar-16,2016,4,ES,F,1,Virginia,ACC,62,29.64,,Syracuse,U,-6,,
60,27-Mar-16,2016,4,ES,U,10,Syracuse,BE,68,18.57,,Syracuse,U,-6,,
61,2-Apr-16,2016,5,W4,F,2,Villanova,BE,95,32.01,,Villanova,F,44,,
61,2-Apr-16,2016,5,W4,U,2,Oklahoma,B12,51,23.78,,Villanova,F,44,,
62,2-Apr-16,2016,5,E4,F,1,North Carolina,ACC,83,29.82,,North Carolina,F,17,,
62,2-Apr-16,2016,5,E4,U,10,Syracuse,BE,66,18.57,,North Carolina,F,17,,
63,4-Apr-16,2016,6,Championship,F,2,Villanova,BE,77,32.01,,Villanova,F,3,,
63,4-Apr-16,2016,6,Championship,U,1,North Carolina,ACC,74,29.82,,Villanova,F,3,,
-4,15-Mar-17,2017,PI,WN,F,11,USC,P10,75,13.45,,USC,F,4,,
-4,15-Mar-17,2017,PI,WN,U,11,Providence,BE,71,12.43,,USC,F,4,,
-3,14-Mar-17,2017,PI,WN,F,16,New Orleans,SB,66,-0.52,,Mount St. Mary's,U,-1,,
-3,14-Mar-17,2017,PI,WN,U,16,Mount St. Mary's,NEC,67,-3.86,,Mount St. Mary's,U,-1,,
-2,15-Mar-17,2017,PI,EN,F,16,North Carolina Central,ind,63,0.36,,UC Davis,U,-4,,
-2,15-Mar-17,2017,PI,EN,U,16,UC Davis,ind,67,-4.41,,UC Davis,U,-4,,
-1,14-Mar-17,2017,PI,ES,F,11,Kansas St.,B12,95,17.44,,Kansas St.,F,7,,
-1,14-Mar-17,2017,PI,ES,U,11,Wake Forest,ACC,88,16.25,,Kansas St.,F,7,,
1,16-Mar-17,2017,1,WN,F,1,Villanova,BE,76,29.88,,Villanova,F,20,,
1,16-Mar-17,2017,1,WN,U,16,Mount St. Mary's,NEC,56,-3.86,,Villanova,F,20,,
2,16-Mar-17,2017,1,WN,F,8,Wisconsin,B10,84,22.99,,Wisconsin,F,10,,
2,16-Mar-17,2017,1,WN,U,9,Virginia Tech,BE,74,13.8,,Wisconsin,F,10,,
3,16-Mar-17,2017,1,WN,F,5,Virginia,ACC,76,24.29,,Virginia,F,5,,
3,16-Mar-17,2017,1,WN,U,12,UNC Wilmington,CAA,71,12.46,,Virginia,F,5,,
4,16-Mar-17,2017,1,WN,F,4,Florida,SEC,80,27.5,,Florida,F,15,,
4,16-Mar-17,2017,1,WN,U,13,East Tennessee St.,SC,65,11.1,,Florida,F,15,,
5,17-Mar-17,2017,1,WN,F,6,SMU,WAC,65,24.73,,USC,U,-1,,
5,17-Mar-17,2017,1,WN,U,11,USC,P10,66,13.45,,USC,U,-1,,
6,17-Mar-17,2017,1,WN,F,3,Baylor,B12,91,24.23,,Baylor,F,18,,
6,17-Mar-17,2017,1,WN,U,14,New Mexico St.,SB,73,7.89,,Baylor,F,18,,
7,17-Mar-17,2017,1,WN,F,7,South Carolina,SEC,93,20.8,,South Carolina,F,20,,
7,17-Mar-17,2017,1,WN,U,10,Marquette,CUSA,73,16.58,,South Carolina,F,20,,
8,17-Mar-17,2017,1,WN,F,2,Duke,ACC,87,24.17,,Duke,F,22,,
8,17-Mar-17,2017,1,WN,U,15,Troy,ASun,65,2.04,,Duke,F,22,,
9,16-Mar-17,2017,1,WS,F,1,Gonzaga,WCC,66,32.05,,Gonzaga,F,20,,
9,16-Mar-17,2017,1,WS,U,16,San Diego St.,MWC,46,8.99,,Gonzaga,F,20,,
10,16-Mar-17,2017,1,WS,F,9,Vanderbilt,SEC,66,16.53,,Northwestern,U,-2,,
10,16-Mar-17,2017,1,WS,U,8,Northwestern,B10,68,15.81,,Northwestern,U,-2,,
11,16-Mar-17,2017,1,WS,F,5,Notre Dame,BE,60,19.74,,Notre Dame,F,2,,
11,16-Mar-17,2017,1,WS,U,12,Princeton,Ivy,58,12.61,,Notre Dame,F,2,,
12,16-Mar-17,2017,1,WS,F,4,West Virginia,BE,86,27.17,,West Virginia,F,6,,
12,16-Mar-17,2017,1,WS,U,13,Bucknell,Pat,80,9.38,,West Virginia,F,6,,
13,16-Mar-17,2017,1,WS,F,11,Xavier,A10,76,16.7,,Xavier,F,11,,
13,16-Mar-17,2017,1,WS,U,6,Maryland,ACC,65,14.34,,Xavier,F,11,,
14,16-Mar-17,2017,1,WS,F,3,Florida St.,ACC,86,20.06,,Florida St.,F,6,,
14,16-Mar-17,2017,1,WS,U,14,Florida Gulf Coast,ASun,80,5.07,,Florida St.,F,6,,
15,16-Mar-17,2017,1,WS,F,7,Saint Mary's,WCC,85,23.67,,Saint Mary's,F,8,,
15,16-Mar-17,2017,1,WS,U,10,VCU,CAA,77,14.07,,Saint Mary's,F,8,,
16,16-Mar-17,2017,1,WS,F,2,Arizona,P10,100,23.31,,Arizona,F,18,,
16,16-Mar-17,2017,1,WS,U,15,North Dakota,GWC,82,0.04,,Arizona,F,18,,
17,17-Mar-17,2017,1,EN,F,1,Kansas,B12,100,27.45,,Kansas,F,38,,
17,17-Mar-17,2017,1,EN,U,16,UC Davis,ind,62,-4.41,,Kansas,F,38,,
18,17-Mar-17,2017,1,EN,F,9,Michigan St.,B10,78,15.51,,Michigan St.,F,20,,
18,17-Mar-17,2017,1,EN,U,8,Miami FL,BE,58,15.03,,Michigan St.,F,20,,
19,16-Mar-17,2017,1,EN,F,5,Iowa St.,B12,84,23.45,,Iowa St.,F,11,,
19,16-Mar-17,2017,1,EN,U,12,Nevada,WAC,73,13.31,,Iowa St.,F,11,,
20,16-Mar-17,2017,1,EN,F,4,Purdue,B10,80,23.12,,Purdue,F,10,,
20,16-Mar-17,2017,1,EN,U,13,Vermont,AE,70,11.67,,Purdue,F,10,,
21,17-Mar-17,2017,1,EN,F,6,Creighton,MVC,72,18.83,,Rhode Island,U,-12,,
21,17-Mar-17,2017,1,EN,U,11,Rhode Island,A10,84,16.26,,Rhode Island,U,-12,,
22,17-Mar-17,2017,1,EN,F,3,Oregon,P10,93,25.02,,Oregon,F,16,,
22,17-Mar-17,2017,1,EN,U,14,Iona,MAAC,77,4.2,,Oregon,F,16,,
23,17-Mar-17,2017,1,EN,F,7,Michigan,B10,92,23.05,,Michigan,F,1,,
23,17-Mar-17,2017,1,EN,U,10,Oklahoma St.,B12,91,22.48,,Michigan,F,1,,
24,17-Mar-17,2017,1,EN,F,2,Louisville,CUSA,78,25.51,,Louisville,F,15,,
24,17-Mar-17,2017,1,EN,U,15,Jacksonville St.,ASun,63,0.63,,Louisville,F,15,,
25,17-Mar-17,2017,1,ES,F,1,North Carolina,ACC,103,28.22,,North Carolina,F,39,,
25,17-Mar-17,2017,1,ES,U,16,Texas Southern,SWAC,64,-4.04,,North Carolina,F,39,,
26,17-Mar-17,2017,1,ES,F,8,Arkansas,SEC,77,16.25,,Arkansas,F,6,,
26,17-Mar-17,2017,1,ES,U,9,Seton Hall,BE,71,13.63,,Arkansas,F,6,,
27,16-Mar-17,2017,1,ES,F,5,Minnesota,B10,72,16,,Middle Tennessee,U,-9,,
27,16-Mar-17,2017,1,ES,U,12,Middle Tennessee,SB,81,14.95,,Middle Tennessee,U,-9,,
28,16-Mar-17,2017,1,ES,F,4,Butler,Horz,76,20.76,,Butler,F,12,,
28,16-Mar-17,2017,1,ES,U,13,Winthrop,BSth,64,4.53,,Butler,F,12,,
29,17-Mar-17,2017,1,ES,F,6,Cincinnati,CUSA,75,22.18,,Cincinnati,F,14,,
29,17-Mar-17,2017,1,ES,U,11,Kansas St.,B12,61,17.44,,Cincinnati,F,14,,
30,17-Mar-17,2017,1,ES,F,3,UCLA,P10,97,23.63,,UCLA,F,17,,
30,17-Mar-17,2017,1,ES,U,14,Kent St.,MAC,80,1.68,,UCLA,F,17,,
31,17-Mar-17,2017,1,ES,F,10,Wichita St.,MVC,64,26.14,,Wichita St.,F,6,,
31,17-Mar-17,2017,1,ES,U,7,Dayton,A10,58,15.57,,Wichita St.,F,6,,
32,17-Mar-17,2017,1,ES,F,2,Kentucky,SEC,79,27.72,,Kentucky,F,9,,
32,17-Mar-17,2017,1,ES,U,15,Northern Kentucky,ASun,70,1.91,,Kentucky,F,9,,
33,18-Mar-17,2017,2,WN,F,1,Villanova,BE,62,29.88,,Wisconsin,U,-3,,
33,18-Mar-17,2017,2,WN,U,8,Wisconsin,B10,65,22.99,,Wisconsin,U,-3,,
34,18-Mar-17,2017,2,WN,F,4,Florida,SEC,65,27.5,,Florida,F,26,,
34,18-Mar-17,2017,2,WN,U,5,Virginia,ACC,39,24.29,,Florida,F,26,,
35,19-Mar-17,2017,2,WN,F,3,Baylor,B12,82,24.23,,Baylor,F,4,,
35,19-Mar-17,2017,2,WN,U,11,USC,P10,78,13.45,,Baylor,F,4,,
36,19-Mar-17,2017,2,WN,F,2,Duke,ACC,81,24.17,,South Carolina,U,-7,,
36,19-Mar-17,2017,2,WN,U,7,South Carolina,SEC,88,20.8,,South Carolina,U,-7,,
37,18-Mar-17,2017,2,WS,F,1,Gonzaga,WCC,79,32.05,,Gonzaga,F,6,,
37,18-Mar-17,2017,2,WS,U,8,Northwestern,B10,73,15.81,,Gonzaga,F,6,,
38,18-Mar-17,2017,2,WS,F,4,West Virginia,BE,83,27.17,,West Virginia,F,12,,
38,18-Mar-17,2017,2,WS,U,5,Notre Dame,BE,71,19.74,,West Virginia,F,12,,
39,18-Mar-17,2017,2,WS,F,3,Florida St.,ACC,66,20.06,,Xavier,U,-25,,
39,18-Mar-17,2017,2,WS,U,11,Xavier,A10,91,16.7,,Xavier,U,-25,,
40,18-Mar-17,2017,2,WS,F,7,Saint Mary's,WCC,60,23.67,,Arizona,U,-9,,
40,18-Mar-17,2017,2,WS,U,2,Arizona,P10,69,23.31,,Arizona,U,-9,,
41,19-Mar-17,2017,2,EN,F,1,Kansas,B12,90,27.45,,Kansas,F,20,,
41,19-Mar-17,2017,2,EN,U,9,Michigan St.,B10,70,15.51,,Kansas,F,20,,
42,18-Mar-17,2017,2,EN,F,5,Iowa St.,B12,76,23.45,,Purdue,U,-4,,
42,18-Mar-17,2017,2,EN,U,4,Purdue,B10,80,23.12,,Purdue,U,-4,,
43,19-Mar-17,2017,2,EN,F,3,Oregon,P10,75,25.02,,Oregon,F,3,,
43,19-Mar-17,2017,2,EN,U,11,Rhode Island,A10,72,16.26,,Oregon,F,3,,
44,19-Mar-17,2017,2,EN,F,2,Louisville,CUSA,69,25.51,,Michigan,U,-4,,
44,19-Mar-17,2017,2,EN,U,7,Michigan,B10,73,23.05,,Michigan,U,-4,,
45,19-Mar-17,2017,2,ES,F,1,North Carolina,ACC,72,28.22,,North Carolina,F,7,,
45,19-Mar-17,2017,2,ES,U,8,Arkansas,SEC,65,16.25,,North Carolina,F,7,,
46,18-Mar-17,2017,2,ES,F,4,Butler,Horz,74,20.76,,Butler,F,9,,
46,18-Mar-17,2017,2,ES,U,12,Middle Tennessee,SB,65,14.95,,Butler,F,9,,
47,19-Mar-17,2017,2,ES,F,3,UCLA,P10,79,23.63,,UCLA,F,12,,
47,19-Mar-17,2017,2,ES,U,6,Cincinnati,CUSA,67,22.18,,UCLA,F,12,,
48,19-Mar-17,2017,2,ES,F,2,Kentucky,SEC,65,27.72,,Kentucky,F,3,,
48,19-Mar-17,2017,2,ES,U,10,Wichita St.,MVC,62,26.14,,Kentucky,F,3,,
49,24-Mar-17,2017,3,WN,F,3,Baylor,B12,50,24.23,,South Carolina,U,-20,,
49,24-Mar-17,2017,3,WN,U,7,South Carolina,SEC,70,20.8,,South Carolina,U,-20,,
50,24-Mar-17,2017,3,WN,F,4,Florida,SEC,84,27.5,1 OT,Florida,F,1,,
50,24-Mar-17,2017,3,WN,U,8,Wisconsin,B10,83,22.99,1 OT,Florida,F,1,,
51,23-Mar-17,2017,3,WS,F,1,Gonzaga,WCC,61,32.05,,Gonzaga,F,3,,
51,23-Mar-17,2017,3,WS,U,4,West Virginia,BE,58,27.17,,Gonzaga,F,3,,
52,23-Mar-17,2017,3,WS,F,2,Arizona,P10,71,23.31,,Xavier,U,-2,,
52,23-Mar-17,2017,3,WS,U,11,Xavier,A10,73,16.7,,Xavier,U,-2,,
53,23-Mar-17,2017,3,EN,F,1,Kansas,B12,98,27.45,,Kansas,F,32,,
53,23-Mar-17,2017,3,EN,U,4,Purdue,B10,66,23.12,,Kansas,F,32,,
54,23-Mar-17,2017,3,EN,F,3,Oregon,P10,69,25.02,,Oregon,F,1,,
54,23-Mar-17,2017,3,EN,U,7,Michigan,B10,68,23.05,,Oregon,F,1,,
55,24-Mar-17,2017,3,ES,F,1,North Carolina,ACC,92,28.22,,North Carolina,F,12,,
55,24-Mar-17,2017,3,ES,U,4,Butler,Horz,80,20.76,,North Carolina,F,12,,
56,24-Mar-17,2017,3,ES,F,2,Kentucky,SEC,86,27.72,,Kentucky,F,11,,
56,24-Mar-17,2017,3,ES,U,3,UCLA,P10,75,23.63,,Kentucky,F,11,,
57,26-Mar-17,2017,4,WN,F,4,Florida,SEC,70,27.5,,South Carolina,U,-7,,
57,26-Mar-17,2017,4,WN,U,7,South Carolina,SEC,77,20.8,,South Carolina,U,-7,,
58,25-Mar-17,2017,4,WS,F,1,Gonzaga,WCC,83,32.05,,Gonzaga,F,24,,
58,25-Mar-17,2017,4,WS,U,11,Xavier,A10,59,16.7,,Gonzaga,F,24,,
59,25-Mar-17,2017,4,EN,F,1,Kansas,B12,60,27.45,,Oregon,U,-14,,
59,25-Mar-17,2017,4,EN,U,3,Oregon,P10,74,25.02,,Oregon,U,-14,,
60,26-Mar-17,2017,4,ES,F,1,North Carolina,ACC,75,28.22,,North Carolina,F,2,,
60,26-Mar-17,2017,4,ES,U,2,Kentucky,SEC,73,27.72,,North Carolina,F,2,,
61,1-Apr-17,2017,5,W4,F,1,Gonzaga,WCC,77,32.05,,Gonzaga,F,4,,
61,1-Apr-17,2017,5,W4,U,7,South Carolina,SEC,73,20.8,,Gonzaga,F,4,,
62,1-Apr-17,2017,5,E4,F,1,North Carolina,ACC,77,28.22,,North Carolina,F,1,,
62,1-Apr-17,2017,5,E4,U,3,Oregon,P10,76,25.02,,North Carolina,F,1,,
63,3-Apr-17,2017,6,Championship,F,1,Gonzaga,WCC,65,32.05,,North Carolina,U,-6,,
63,3-Apr-17,2017,6,Championship,U,1,North Carolina,ACC,71,28.22,,North Carolina,U,-6,,
-4,13-Mar-18,2018,PI,EN,F,11,UCLA,P10,58,13.52,,St. Bonaventure,U,-7,,
-4,13-Mar-18,2018,PI,EN,U,11,St. Bonaventure,A10,65,11.21,,St. Bonaventure,U,-7,,
-3,13-Mar-18,2018,PI,EN,F,16,Radford,BSth,71,0.07,,Radford,F,10,,
-3,13-Mar-18,2018,PI,EN,U,16,LIU Brooklyn,NEC,61,-8.27,,Radford,F,10,,
-2,14-Mar-18,2018,PI,ES,F,11,Syracuse,BE,60,14.82,,Syracuse,F,4,,
-2,14-Mar-18,2018,PI,ES,U,11,Arizona St.,P10,56,14.13,,Syracuse,F,4,,
-1,14-Mar-18,2018,PI,WS,F,16,Texas Southern,SWAC,64,-6.65,,Texas Southern,F,18,,
-1,14-Mar-18,2018,PI,WS,U,16,North Carolina Central,ind,46,-13.41,,Texas Southern,F,18,,
1,16-Mar-18,2018,1,WN,F,1,Virginia,ACC,54,29.53,,UMBC,U,-20,,
1,16-Mar-18,2018,1,WN,U,16,UMBC,NEC,74,0.5,,UMBC,U,-20,,
2,16-Mar-18,2018,1,WN,F,8,Creighton,MVC,59,16.91,,Kansas St.,U,-10,,
2,16-Mar-18,2018,1,WN,U,9,Kansas St.,B12,69,14.77,,Kansas St.,U,-10,,
3,15-Mar-18,2018,1,WN,F,5,Kentucky,SEC,78,20.44,,Kentucky,F,5,,
3,15-Mar-18,2018,1,WN,U,12,Davidson,SC,73,14.7,,Kentucky,F,5,,
4,15-Mar-18,2018,1,WN,F,4,Arizona,P10,68,17.7,,Buffalo,U,-21,,
4,15-Mar-18,2018,1,WN,U,13,Buffalo,MAC,89,11.53,,Buffalo,U,-21,,
5,15-Mar-18,2018,1,WN,F,11,Loyola Chicago,Horz,64,16.39,,Loyola Chicago,F,2,,
5,15-Mar-18,2018,1,WN,U,6,Miami FL,BE,62,15.43,,Loyola Chicago,F,2,,
6,15-Mar-18,2018,1,WN,F,3,Tennessee,SEC,73,22.27,,Tennessee,F,26,,
6,15-Mar-18,2018,1,WN,U,14,Wright St.,Horz,47,2.89,,Tennessee,F,26,,
7,16-Mar-18,2018,1,WN,F,7,Nevada,WAC,87,18.39,1 OT,Nevada,F,4,,
7,16-Mar-18,2018,1,WN,U,10,Texas,B12,83,15.43,1 OT,Nevada,F,4,,
8,16-Mar-18,2018,1,WN,F,2,Cincinnati,CUSA,68,26.6,,Cincinnati,F,15,,
8,16-Mar-18,2018,1,WN,U,15,Georgia St.,ASun,53,6.92,,Cincinnati,F,15,,
9,16-Mar-18,2018,1,WS,F,1,Xavier,A10,102,21.51,,Xavier,F,19,,
9,16-Mar-18,2018,1,WS,U,16,Texas Southern,SWAC,83,-6.65,,Xavier,F,19,,
10,16-Mar-18,2018,1,WS,F,9,Florida St.,ACC,67,17.77,,Florida St.,F,13,,
10,16-Mar-18,2018,1,WS,U,8,Missouri,B12,54,14.83,,Florida St.,F,13,,
11,15-Mar-18,2018,1,WS,F,5,Ohio St.,B10,81,21.16,,Ohio St.,F,8,,
11,15-Mar-18,2018,1,WS,U,12,South Dakota St.,ind,73,10.2,,Ohio St.,F,8,,
12,15-Mar-18,2018,1,WS,F,4,Gonzaga,WCC,68,23.03,,Gonzaga,F,4,,
12,15-Mar-18,2018,1,WS,U,13,UNC Greensboro,SC,64,9.22,,Gonzaga,F,4,,
13,15-Mar-18,2018,1,WS,F,6,Houston,CUSA,67,20.24,,Houston,F,2,,
13,15-Mar-18,2018,1,WS,U,11,San Diego St.,MWC,65,14.09,,Houston,F,2,,
14,15-Mar-18,2018,1,WS,F,3,Michigan,B10,61,24.2,,Michigan,F,14,,
14,15-Mar-18,2018,1,WS,U,14,Montana,BSky,47,10.4,,Michigan,F,14,,
15,16-Mar-18,2018,1,WS,F,7,Texas A&M,B12,73,16.96,,Texas A&M,F,4,,
15,16-Mar-18,2018,1,WS,U,10,Providence,BE,69,12.17,,Texas A&M,F,4,,
16,16-Mar-18,2018,1,WS,F,2,North Carolina,ACC,84,23.59,,North Carolina,F,18,,
16,16-Mar-18,2018,1,WS,U,15,Lipscomb,ind,66,0.43,,North Carolina,F,18,,
17,15-Mar-18,2018,1,EN,F,1,Villanova,BE,87,33.76,,Villanova,F,26,,
17,15-Mar-18,2018,1,EN,U,16,Radford,BSth,61,0.07,,Villanova,F,26,,
18,15-Mar-18,2018,1,EN,F,8,Virginia Tech,BE,83,16.03,,Alabama,U,-3,,
18,15-Mar-18,2018,1,EN,U,9,Alabama,SEC,86,13.41,,Alabama,U,-3,,
19,16-Mar-18,2018,1,EN,F,5,West Virginia,BE,85,22.44,,West Virginia,F,17,,
19,16-Mar-18,2018,1,EN,U,12,Murray St.,OVC,68,12.19,,West Virginia,F,17,,
20,16-Mar-18,2018,1,EN,F,4,Wichita St.,MVC,75,19.03,,Marshall,U,-6,,
20,16-Mar-18,2018,1,EN,U,13,Marshall,MAC,81,6.53,,Marshall,U,-6,,
21,15-Mar-18,2018,1,EN,F,6,Florida,SEC,77,18.96,,Florida,F,15,,
21,15-Mar-18,2018,1,EN,U,11,St. Bonaventure,A10,62,11.21,,Florida,F,15,,
22,15-Mar-18,2018,1,EN,F,3,Texas Tech,B12,70,22.59,,Texas Tech,F,10,,
22,15-Mar-18,2018,1,EN,U,14,Stephen F. Austin,Slnd,60,5.58,,Texas Tech,F,10,,
23,16-Mar-18,2018,1,EN,F,10,Butler,Horz,79,19.05,,Butler,F,17,,
23,16-Mar-18,2018,1,EN,U,7,Arkansas,SEC,62,14.69,,Butler,F,17,,
24,16-Mar-18,2018,1,EN,F,2,Purdue,B10,74,26.27,,Purdue,F,26,,
24,16-Mar-18,2018,1,EN,U,15,Cal St. Fullerton,BW,48,0.62,,Purdue,F,26,,
25,15-Mar-18,2018,1,ES,F,1,Kansas,B12,76,23.49,,Kansas,F,16,,
25,15-Mar-18,2018,1,ES,U,16,Penn,Ivy,60,3.69,,Kansas,F,16,,
26,15-Mar-18,2018,1,ES,F,8,Seton Hall,BE,94,18.04,,Seton Hall,F,11,,
26,15-Mar-18,2018,1,ES,U,9,North Carolina St.,ACC,83,14.52,,Seton Hall,F,11,,
27,16-Mar-18,2018,1,ES,F,5,Clemson,ACC,79,21.65,,Clemson,F,11,,
27,16-Mar-18,2018,1,ES,U,12,New Mexico St.,SB,68,12.92,,Clemson,F,11,,
28,16-Mar-18,2018,1,ES,F,4,Auburn,SEC,62,18.69,,Auburn,F,4,,
28,16-Mar-18,2018,1,ES,U,13,College of Charleston,CAA,58,7,,Auburn,F,4,,
29,16-Mar-18,2018,1,ES,F,6,TCU,CUSA,52,18.47,,Syracuse,U,-5,,
29,16-Mar-18,2018,1,ES,U,11,Syracuse,BE,57,14.82,,Syracuse,U,-5,,
30,16-Mar-18,2018,1,ES,F,3,Michigan St.,B10,82,25.41,,Michigan St.,F,4,,
30,16-Mar-18,2018,1,ES,U,14,Bucknell,Pat,78,7.31,,Michigan St.,F,4,,
31,15-Mar-18,2018,1,ES,F,10,Oklahoma,B12,78,14.16,1 OT,Rhode Island,U,-5,,
31,15-Mar-18,2018,1,ES,U,7,Rhode Island,A10,83,13.93,1 OT,Rhode Island,U,-5,,
32,15-Mar-18,2018,1,ES,F,2,Duke,ACC,89,28.86,,Duke,F,22,,
32,15-Mar-18,2018,1,ES,U,15,Iona,MAAC,67,2.63,,Duke,F,22,,
33,18-Mar-18,2018,2,WN,F,9,Kansas St.,B12,50,14.77,,Kansas St.,F,7,,
33,18-Mar-18,2018,2,WN,U,16,UMBC,NEC,43,0.5,,Kansas St.,F,7,,
34,17-Mar-18,2018,2,WN,F,5,Kentucky,SEC,95,20.44,,Kentucky,F,20,,
34,17-Mar-18,2018,2,WN,U,13,Buffalo,MAC,75,11.53,,Kentucky,F,20,,
35,17-Mar-18,2018,2,WN,F,3,Tennessee,SEC,62,22.27,,Loyola Chicago,U,-1,,
35,17-Mar-18,2018,2,WN,U,11,Loyola Chicago,Horz,63,16.39,,Loyola Chicago,U,-1,,
36,18-Mar-18,2018,2,WN,F,2,Cincinnati,CUSA,73,26.6,,Nevada,U,-2,,
36,18-Mar-18,2018,2,WN,U,7,Nevada,WAC,75,18.39,,Nevada,U,-2,,
37,18-Mar-18,2018,2,WS,F,1,Xavier,A10,70,21.51,,Florida St.,U,-5,,
37,18-Mar-18,2018,2,WS,U,9,Florida St.,ACC,75,17.77,,Florida St.,U,-5,,
38,17-Mar-18,2018,2,WS,F,4,Gonzaga,WCC,90,23.03,,Gonzaga,F,6,,
38,17-Mar-18,2018,2,WS,U,5,Ohio St.,B10,84,21.16,,Gonzaga,F,6,,
39,17-Mar-18,2018,2,WS,F,3,Michigan,B10,64,24.2,,Michigan,F,1,,
39,17-Mar-18,2018,2,WS,U,6,Houston,CUSA,63,20.24,,Michigan,F,1,,
40,18-Mar-18,2018,2,WS,F,2,North Carolina,ACC,65,23.59,,Texas A&M,U,-21,,
40,18-Mar-18,2018,2,WS,U,7,Texas A&M,B12,86,16.96,,Texas A&M,U,-21,,
41,17-Mar-18,2018,2,EN,F,1,Villanova,BE,81,33.76,,Villanova,F,23,,
41,17-Mar-18,2018,2,EN,U,9,Alabama,SEC,58,13.41,,Villanova,F,23,,
42,18-Mar-18,2018,2,EN,F,5,West Virginia,BE,89,22.44,,West Virginia,F,27,,
42,18-Mar-18,2018,2,EN,U,13,Marshall,MAC,62,6.53,,West Virginia,F,27,,
43,17-Mar-18,2018,2,EN,F,3,Texas Tech,B12,69,22.59,,Texas Tech,F,3,,
43,17-Mar-18,2018,2,EN,U,6,Florida,SEC,66,18.96,,Texas Tech,F,3,,
