GameN,Date,Year,Round,Region,Favored,Seed,Team,Conf,Score,Winner,Result
-1,18/Mar/2003,2003,PI,ES,F,16,Texas Southern,SWAC,84,UNC Asheville,U
-1,18/Mar/2003,2003,PI,ES,U,16,North Carolina-Asheville,BSth,92,UNC Asheville,U
1,20/Mar/2003,2003,1,EN,F,1,Oklahoma,B12,71,Oklahoma,F
1,20/Mar/2003,2003,1,EN,U,16,South Carolina State,MEAC,54,Oklahoma,F
2,20/Mar/2003,2003,1,EN,F,8,University of California,P10,76,California,F
2,20/Mar/2003,2003,1,EN,U,9,North Carolina State,ACC,74,California,F
3,21/Mar/2003,2003,1,EN,F,5,Mississippi State,SEC,46,Butler,U
3,21/Mar/2003,2003,1,EN,U,12,Butler,Horz,47,Butler,U
4,21/Mar/2003,2003,1,EN,F,4,Louisville,CUSA,86,Louisville,F
4,21/Mar/2003,2003,1,EN,U,13,Austin Peay,OVC,64,Louisville,F
5,21/Mar/2003,2003,1,EN,F,6,Oklahoma State,B12,77,Oklahoma St.,F
5,21/Mar/2003,2003,1,EN,U,11,Pennsylvania,Ivy,63,Oklahoma St.,F
6,21/Mar/2003,2003,1,EN,F,3,Syracuse,BE,76,Syracuse,F
6,21/Mar/2003,2003,1,EN,U,14,Manhattan,MAAC,65,Syracuse,F
7,21/Mar/2003,2003,1,EN,F,7,Saint Joseph's,A10,63,Auburn,U
7,21/Mar/2003,2003,1,EN,U,10,Auburn,SEC,65,Auburn,U
8,21/Mar/2003,2003,1,EN,F,2,Wake Forest,ACC,76,Wake Forest,F
8,21/Mar/2003,2003,1,EN,U,15,East Tennessee State,SC,73,Wake Forest,F
9,20/Mar/2003,2003,1,WN,F,1,Arizona,P10,80,Arizona,F
9,20/Mar/2003,2003,1,WN,U,16,Vermont,AE,51,Arizona,F
10,20/Mar/2003,2003,1,WN,F,9,Gonzaga,WCC,74,Gonzaga,F
10,20/Mar/2003,2003,1,WN,U,8,Cincinnati,CUSA,69,Gonzaga,F
11,20/Mar/2003,2003,1,WN,F,5,Notre Dame,BE,70,Notre Dame,F
11,20/Mar/2003,2003,1,WN,U,12,Milwaukee,Horz,69,Notre Dame,F
12,20/Mar/2003,2003,1,WN,F,4,Illinois,B10,65,Illinois,F
12,20/Mar/2003,2003,1,WN,U,13,Western Kentucky,SB,60,Illinois,F
13,20/Mar/2003,2003,1,WN,F,6,Creighton,MVC,73,Central Michigan,U
13,20/Mar/2003,2003,1,WN,U,11,Central Michigan,MAC,79,Central Michigan,U
14,20/Mar/2003,2003,1,WN,F,3,Duke,ACC,67,Duke,F
14,20/Mar/2003,2003,1,WN,U,14,Colorado State,MWC,57,Duke,F
15,20/Mar/2003,2003,1,WN,F,7,Memphis,CUSA,71,Arizona St.,U
15,20/Mar/2003,2003,1,WN,U,10,Arizona State,P10,84,Arizona St.,U
16,20/Mar/2003,2003,1,WN,F,2,Kansas,B12,64,Kansas,F
16,20/Mar/2003,2003,1,WN,U,15,Utah State,BW,61,Kansas,F
17,21/Mar/2003,2003,1,ES,F,1,Texas,B12,82,Texas,F
17,21/Mar/2003,2003,1,ES,U,16,North Carolina-Asheville,BSth,61,Texas,F
18,21/Mar/2003,2003,1,ES,F,8,Louisiana State,SEC,56,Purdue,U
18,21/Mar/2003,2003,1,ES,U,9,Purdue,B10,80,Purdue,U
19,20/Mar/2003,2003,1,ES,F,5,Connecticut,BE,58,Connecticut,F
19,20/Mar/2003,2003,1,ES,U,12,Brigham Young,MWC,53,Connecticut,F
20,20/Mar/2003,2003,1,ES,F,4,Stanford,P10,77,Stanford,F
20,20/Mar/2003,2003,1,ES,U,13,San Diego,WCC,69,Stanford,F
21,21/Mar/2003,2003,1,ES,F,6,Maryland,ACC,75,Maryland,F
21,21/Mar/2003,2003,1,ES,U,11,North Carolina-Wilmington,CAA,73,Maryland,F
22,21/Mar/2003,2003,1,ES,F,3,Xavier,A10,71,Xavier,F
22,21/Mar/2003,2003,1,ES,U,14,Troy,ASun,59,Xavier,F
23,21/Mar/2003,2003,1,ES,F,7,Michigan State,B10,79,Michigan St.,F
23,21/Mar/2003,2003,1,ES,U,10,Colorado,B12,64,Michigan St.,F
24,21/Mar/2003,2003,1,ES,F,2,Florida,SEC,85,Florida,F
24,21/Mar/2003,2003,1,ES,U,15,Sam Houston State,Slnd,55,Florida,F
25,21/Mar/2003,2003,1,WS,F,1,Kentucky,SEC,95,Kentucky,F
25,21/Mar/2003,2003,1,WS,U,16,IUPUI,MCon,64,Kentucky,F
26,21/Mar/2003,2003,1,WS,F,8,Oregon,P10,58,Utah,U
26,21/Mar/2003,2003,1,WS,U,9,Utah,MWC,60,Utah,U
27,20/Mar/2003,2003,1,WS,F,6,Missouri,B12,72,Missouri,F
27,20/Mar/2003,2003,1,WS,U,11,Southern Illinois,MVC,71,Missouri,F
28,20/Mar/2003,2003,1,WS,F,5,Wisconsin,B10,81,Wisconsin,F
28,20/Mar/2003,2003,1,WS,U,12,Weber State,BSky,74,Wisconsin,F
29,21/Mar/2003,2003,1,WS,F,10,Alabama,SEC,62,Indiana,U
29,21/Mar/2003,2003,1,WS,U,7,Indiana,B10,67,Indiana,U
30,20/Mar/2003,2003,1,WS,F,4,Dayton,A10,71,Tulsa,U
30,20/Mar/2003,2003,1,WS,U,13,Tulsa,WAC,84,Tulsa,U
31,21/Mar/2003,2003,1,WS,F,2,Pittsburgh,BE,87,Pittsburgh,F
31,21/Mar/2003,2003,1,WS,U,15,Wagner,NEC,61,Pittsburgh,F
32,20/Mar/2003,2003,1,WS,F,3,Marquette,CUSA,72,Marquette,F
32,20/Mar/2003,2003,1,WS,U,14,Holy Cross,Pat,68,Marquette,F
33,22/Mar/2003,2003,2,EN,F,1,Oklahoma,B12,74,Oklahoma,F
33,22/Mar/2003,2003,2,EN,U,8,University of California,P10,65,Oklahoma,F
34,23/Mar/2003,2003,2,EN,F,4,Louisville,CUSA,71,Butler,U
34,23/Mar/2003,2003,2,EN,U,12,Butler,Horz,79,Butler,U
35,23/Mar/2003,2003,2,EN,F,3,Syracuse,BE,68,Syracuse,F
35,23/Mar/2003,2003,2,EN,U,6,Oklahoma State,B12,56,Syracuse,F
36,23/Mar/2003,2003,2,EN,F,2,Wake Forest,ACC,62,Auburn,U
36,23/Mar/2003,2003,2,EN,U,10,Auburn,SEC,68,Auburn,U
37,22/Mar/2003,2003,2,WN,F,1,Arizona,P10,96,Arizona,F
37,22/Mar/2003,2003,2,WN,U,9,Gonzaga,WCC,95,Arizona,F
38,22/Mar/2003,2003,2,WN,F,4,Illinois,B10,60,Notre Dame,U
38,22/Mar/2003,2003,2,WN,U,5,Notre Dame,BE,68,Notre Dame,U
39,22/Mar/2003,2003,2,WN,F,3,Duke,ACC,86,Duke,F
39,22/Mar/2003,2003,2,WN,U,11,Central Michigan,MAC,60,Duke,F
40,22/Mar/2003,2003,2,WN,F,2,Kansas,B12,108,Kansas,F
40,22/Mar/2003,2003,2,WN,U,10,Arizona State,P10,76,Kansas,F
41,23/Mar/2003,2003,2,ES,F,1,Texas,B12,77,Texas,F
41,23/Mar/2003,2003,2,ES,U,9,Purdue,B10,67,Texas,F
42,22/Mar/2003,2003,2,ES,F,5,Connecticut,BE,85,Connecticut,F
42,22/Mar/2003,2003,2,ES,U,4,Stanford,P10,74,Connecticut,F
43,23/Mar/2003,2003,2,ES,F,6,Maryland,ACC,77,Maryland,F
43,23/Mar/2003,2003,2,ES,U,3,Xavier,A10,64,Maryland,F
44,23/Mar/2003,2003,2,ES,F,2,Florida,SEC,46,Michigan St.,U
44,23/Mar/2003,2003,2,ES,U,7,Michigan State,B10,68,Michigan St.,U
45,23/Mar/2003,2003,2,WS,F,1,Kentucky,SEC,74,Kentucky,F
45,23/Mar/2003,2003,2,WS,U,9,Utah,MWC,54,Kentucky,F
46,22/Mar/2003,2003,2,WS,F,5,Wisconsin,B10,61,Wisconsin,F
46,22/Mar/2003,2003,2,WS,U,13,Tulsa,WAC,60,Wisconsin,F
47,22/Mar/2003,2003,2,WS,F,3,Marquette,CUSA,101,Marquette,F
47,22/Mar/2003,2003,2,WS,U,6,Missouri,B12,92,Marquette,F
48,23/Mar/2003,2003,2,WS,F,2,Pittsburgh,BE,74,Pittsburgh,F
48,23/Mar/2003,2003,2,WS,U,7,Indiana,B10,52,Pittsburgh,F
49,28/Mar/2003,2003,3,EN,F,1,Oklahoma,B12,65,Oklahoma,F
49,28/Mar/2003,2003,3,EN,U,12,Butler,Horz,54,Oklahoma,F
50,28/Mar/2003,2003,3,EN,F,3,Syracuse,BE,79,Syracuse,F
50,28/Mar/2003,2003,3,EN,U,10,Auburn,SEC,78,Syracuse,F
51,27/Mar/2003,2003,3,WN,F,1,Arizona,P10,88,Arizona,F
51,27/Mar/2003,2003,3,WN,U,5,Notre Dame,BE,71,Arizona,F
52,27/Mar/2003,2003,3,WN,F,2,Kansas,B12,69,Kansas,F
52,27/Mar/2003,2003,3,WN,U,3,Duke,ACC,65,Kansas,F
53,28/Mar/2003,2003,3,ES,F,1,Texas,B12,82,Texas,F
53,28/Mar/2003,2003,3,ES,U,5,Connecticut,BE,78,Texas,F
54,28/Mar/2003,2003,3,ES,F,6,Maryland,ACC,58,Michigan St.,U
54,28/Mar/2003,2003,3,ES,U,7,Michigan State,B10,60,Michigan St.,U
55,27/Mar/2003,2003,3,WS,F,1,Kentucky,SEC,63,Kentucky,F
55,27/Mar/2003,2003,3,WS,U,5,Wisconsin,B10,57,Kentucky,F
56,27/Mar/2003,2003,3,WS,F,2,Pittsburgh,BE,74,Marquette,U
56,27/Mar/2003,2003,3,WS,U,3,Marquette,CUSA,77,Marquette,U
57,30/Mar/2003,2003,4,EN,F,3,Syracuse,BE,63,Syracuse,F
57,30/Mar/2003,2003,4,EN,U,1,Oklahoma,B12,47,Syracuse,F
58,29/Mar/2003,2003,4,WN,F,2,Kansas,B12,78,Kansas,F
58,29/Mar/2003,2003,4,WN,U,1,Arizona,P10,75,Kansas,F
59,30/Mar/2003,2003,4,ES,F,1,Texas,B12,85,Texas,F
59,30/Mar/2003,2003,4,ES,U,7,Michigan State,B10,76,Texas,F
60,29/Mar/2003,2003,4,WS,F,1,Kentucky,SEC,69,Marquette,U
60,29/Mar/2003,2003,4,WS,U,3,Marquette,CUSA,83,Marquette,U
61,05/Apr/2003,2003,5,W4,F,2,Kansas,B12,94,Kansas,F
61,05/Apr/2003,2003,5,W4,U,3,Marquette,CUSA,61,Kansas,F
62,05/Apr/2003,2003,5,E4,F,1,Texas,B12,84,Syracuse,U
62,05/Apr/2003,2003,5,E4,U,3,Syracuse,BE,95,Syracuse,U
63,07/Apr/2003,2003,6,Championship,F,2,Kansas,B12,78,Syracuse,U
63,07/Apr/2003,2003,6,Championship,U,3,Syracuse,BE,81,Syracuse,U
-1,16/Mar/2004,2004,PI,WS,F,16,Lehigh,Pat,57,Florida A&M,U
-1,16/Mar/2004,2004,PI,WS,U,16,Florida A&M,MEAC,72,Florida A&M,U
1,18/Mar/2004,2004,1,EN,F,1,Saint Joseph's,A10,82,Saint Joseph's,F
1,18/Mar/2004,2004,1,EN,U,16,Liberty,BSth,63,Saint Joseph's,F
2,18/Mar/2004,2004,1,EN,F,8,Texas Tech,B12,76,Texas Tech,F
2,18/Mar/2004,2004,1,EN,U,9,Charlotte,CUSA,73,Texas Tech,F
3,18/Mar/2004,2004,1,EN,F,5,Florida,SEC,60,Manhattan,U
3,18/Mar/2004,2004,1,EN,U,12,Manhattan,MAAC,75,Manhattan,U
4,18/Mar/2004,2004,1,EN,F,4,Wake Forest,ACC,79,Wake Forest,F
4,18/Mar/2004,2004,1,EN,U,13,Virginia Commonwealth,CAA,78,Wake Forest,F
5,19/Mar/2004,2004,1,EN,F,6,Wisconsin,B10,76,Wisconsin,F
5,19/Mar/2004,2004,1,EN,U,11,Richmond,A10,64,Wisconsin,F
6,19/Mar/2004,2004,1,EN,F,3,Pittsburgh,BE,53,Pittsburgh,F
6,19/Mar/2004,2004,1,EN,U,14,Central Florida,ASun,44,Pittsburgh,F
7,19/Mar/2004,2004,1,EN,F,7,Memphis,CUSA,59,Memphis,F
7,19/Mar/2004,2004,1,EN,U,10,South Carolina,SEC,43,Memphis,F
8,19/Mar/2004,2004,1,EN,F,2,Oklahoma State,B12,75,Oklahoma St.,F
8,19/Mar/2004,2004,1,EN,U,15,Eastern Washington,BSky,56,Oklahoma St.,F
9,18/Mar/2004,2004,1,WN,F,1,Stanford,P10,71,Stanford,F
9,18/Mar/2004,2004,1,WN,U,16,Texas-San Antonio,Slnd,45,Stanford,F
10,18/Mar/2004,2004,1,WN,F,8,Alabama,SEC,65,Alabama,F
10,18/Mar/2004,2004,1,WN,U,9,Southern Illinois,MVC,64,Alabama,F
11,18/Mar/2004,2004,1,WN,F,5,Syracuse,BE,80,Syracuse,F
11,18/Mar/2004,2004,1,WN,U,12,Brigham Young,MWC,75,Syracuse,F
12,18/Mar/2004,2004,1,WN,F,4,Maryland,ACC,86,Maryland,F
12,18/Mar/2004,2004,1,WN,U,13,Texas-El Paso,WAC,83,Maryland,F
13,19/Mar/2004,2004,1,WN,F,6,Vanderbilt,SEC,71,Vanderbilt,F
13,19/Mar/2004,2004,1,WN,U,11,Western Michigan,MAC,58,Vanderbilt,F
14,19/Mar/2004,2004,1,WN,F,3,North Carolina State,ACC,61,North Carolina St.,F
14,19/Mar/2004,2004,1,WN,U,14,Lafayette,Pat,52,North Carolina St.,F
15,18/Mar/2004,2004,1,WN,F,7,DePaul,CUSA,76,DePaul,F
15,18/Mar/2004,2004,1,WN,U,10,Dayton,A10,69,DePaul,F
16,18/Mar/2004,2004,1,WN,F,2,Connecticut,BE,70,Connecticut,F
16,18/Mar/2004,2004,1,WN,U,15,Vermont,AE,53,Connecticut,F
17,18/Mar/2004,2004,1,ES,F,1,Duke,ACC,96,Duke,F
17,18/Mar/2004,2004,1,ES,U,16,Alabama State,SWAC,61,Duke,F
18,18/Mar/2004,2004,1,ES,F,8,Seton Hall,BE,80,Seton Hall,F
18,18/Mar/2004,2004,1,ES,U,9,Arizona,P10,76,Seton Hall,F
19,19/Mar/2004,2004,1,ES,F,5,Illinois,B10,72,Illinois,F
19,19/Mar/2004,2004,1,ES,U,12,Murray State,OVC,53,Illinois,F
20,19/Mar/2004,2004,1,ES,F,4,Cincinnati,CUSA,80,Cincinnati,F
20,19/Mar/2004,2004,1,ES,U,13,East Tennessee State,SC,77,Cincinnati,F
21,18/Mar/2004,2004,1,ES,F,6,North Carolina,ACC,63,North Carolina,F
21,18/Mar/2004,2004,1,ES,U,11,Air Force,MWC,52,North Carolina,F
22,18/Mar/2004,2004,1,ES,F,3,Texas,B12,66,Texas,F
22,18/Mar/2004,2004,1,ES,U,14,Princeton,Ivy,49,Texas,F
23,19/Mar/2004,2004,1,ES,F,10,Louisville,CUSA,70,Xavier,U
23,19/Mar/2004,2004,1,ES,U,7,Xavier,A10,80,Xavier,U
24,19/Mar/2004,2004,1,ES,F,2,Mississippi State,SEC,85,Mississippi St.,F
24,19/Mar/2004,2004,1,ES,U,15,Monmouth,NEC,52,Mississippi St.,F
25,19/Mar/2004,2004,1,WS,F,1,Kentucky,SEC,96,Kentucky,F
25,19/Mar/2004,2004,1,WS,U,16,Florida A&M,MEAC,76,Kentucky,F
26,19/Mar/2004,2004,1,WS,F,9,Alabama-Birmingham,CUSA,102,UAB,F
26,19/Mar/2004,2004,1,WS,U,8,Washington,P10,100,UAB,F
27,19/Mar/2004,2004,1,WS,F,6,Boston College,BE,58,Boston College,F
27,19/Mar/2004,2004,1,WS,U,11,Utah,MWC,51,Boston College,F
28,19/Mar/2004,2004,1,WS,F,5,Providence,BE,58,Pacific,U
28,19/Mar/2004,2004,1,WS,U,12,Pacific,BW,66,Pacific,U
29,18/Mar/2004,2004,1,WS,F,10,Nevada,WAC,72,Nevada,F
29,18/Mar/2004,2004,1,WS,U,7,Michigan State,B10,66,Nevada,F
30,19/Mar/2004,2004,1,WS,F,4,Kansas,B12,78,Kansas,F
30,19/Mar/2004,2004,1,WS,U,13,Illinois-Chicago,Horz,53,Kansas,F
31,18/Mar/2004,2004,1,WS,F,2,Gonzaga,WCC,76,Gonzaga,F
31,18/Mar/2004,2004,1,WS,U,15,Valparaiso,MCon,49,Gonzaga,F
32,19/Mar/2004,2004,1,WS,F,3,Georgia Tech,ACC,65,Georgia Tech,F
32,19/Mar/2004,2004,1,WS,U,14,Northern Iowa,MVC,60,Georgia Tech,F
33,20/Mar/2004,2004,2,EN,F,1,Saint Joseph's,A10,70,Saint Joseph's,F
33,20/Mar/2004,2004,2,EN,U,8,Texas Tech,B12,65,Saint Joseph's,F
34,20/Mar/2004,2004,2,EN,F,4,Wake Forest,ACC,84,Wake Forest,F
34,20/Mar/2004,2004,2,EN,U,12,Manhattan,MAAC,80,Wake Forest,F
35,21/Mar/2004,2004,2,EN,F,3,Pittsburgh,BE,59,Pittsburgh,F
35,21/Mar/2004,2004,2,EN,U,6,Wisconsin,B10,55,Pittsburgh,F
36,21/Mar/2004,2004,2,EN,F,2,Oklahoma State,B12,70,Oklahoma St.,F
36,21/Mar/2004,2004,2,EN,U,7,Memphis,CUSA,53,Oklahoma St.,F
37,20/Mar/2004,2004,2,WN,F,1,Stanford,P10,67,Alabama,U
37,20/Mar/2004,2004,2,WN,U,8,Alabama,SEC,70,Alabama,U
38,20/Mar/2004,2004,2,WN,F,4,Maryland,ACC,70,Syracuse,U
38,20/Mar/2004,2004,2,WN,U,5,Syracuse,BE,72,Syracuse,U
39,21/Mar/2004,2004,2,WN,F,3,North Carolina State,ACC,73,Vanderbilt,U
39,21/Mar/2004,2004,2,WN,U,6,Vanderbilt,SEC,75,Vanderbilt,U
40,20/Mar/2004,2004,2,WN,F,2,Connecticut,BE,72,Connecticut,F
40,20/Mar/2004,2004,2,WN,U,7,DePaul,CUSA,55,Connecticut,F
41,20/Mar/2004,2004,2,ES,F,1,Duke,ACC,90,Duke,F
41,20/Mar/2004,2004,2,ES,U,8,Seton Hall,BE,62,Duke,F
42,21/Mar/2004,2004,2,ES,F,5,Illinois,B10,92,Illinois,F
42,21/Mar/2004,2004,2,ES,U,4,Cincinnati,CUSA,68,Illinois,F
43,20/Mar/2004,2004,2,ES,F,6,North Carolina,ACC,75,Texas,U
43,20/Mar/2004,2004,2,ES,U,3,Texas,B12,78,Texas,U
44,21/Mar/2004,2004,2,ES,F,2,Mississippi State,SEC,74,Xavier,U
44,21/Mar/2004,2004,2,ES,U,7,Xavier,A10,89,Xavier,U
45,21/Mar/2004,2004,2,WS,F,1,Kentucky,SEC,75,UAB,U
45,21/Mar/2004,2004,2,WS,U,9,Alabama-Birmingham,CUSA,76,UAB,U
46,21/Mar/2004,2004,2,WS,F,4,Kansas,B12,78,Kansas,F
46,21/Mar/2004,2004,2,WS,U,12,Pacific,BW,63,Kansas,F
47,21/Mar/2004,2004,2,WS,F,3,Georgia Tech,ACC,57,Georgia Tech,F
47,21/Mar/2004,2004,2,WS,U,6,Boston College,BE,54,Georgia Tech,F
48,20/Mar/2004,2004,2,WS,F,2,Gonzaga,WCC,72,Nevada,U
48,20/Mar/2004,2004,2,WS,U,10,Nevada,WAC,91,Nevada,U
49,25/Mar/2004,2004,3,EN,F,1,Saint Joseph's,A10,84,Saint Joseph's,F
49,25/Mar/2004,2004,3,EN,U,4,Wake Forest,ACC,80,Saint Joseph's,F
50,25/Mar/2004,2004,3,EN,F,2,Oklahoma State,B12,63,Oklahoma St.,F
50,25/Mar/2004,2004,3,EN,U,3,Pittsburgh,BE,51,Oklahoma St.,F
51,25/Mar/2004,2004,3,WN,F,2,Connecticut,BE,73,Connecticut,F
51,25/Mar/2004,2004,3,WN,U,6,Vanderbilt,SEC,53,Connecticut,F
52,25/Mar/2004,2004,3,WN,F,8,Alabama,SEC,80,Alabama,F
52,25/Mar/2004,2004,3,WN,U,5,Syracuse,BE,71,Alabama,F
53,26/Mar/2004,2004,3,ES,F,1,Duke,ACC,72,Duke,F
53,26/Mar/2004,2004,3,ES,U,5,Illinois,B10,62,Duke,F
54,26/Mar/2004,2004,3,ES,F,3,Texas,B12,71,Xavier,U
54,26/Mar/2004,2004,3,ES,U,7,Xavier,A10,79,Xavier,U
55,26/Mar/2004,2004,3,WS,F,3,Georgia Tech,ACC,72,Georgia Tech,F
55,26/Mar/2004,2004,3,WS,U,10,Nevada,WAC,67,Georgia Tech,F
56,26/Mar/2004,2004,3,WS,F,4,Kansas,B12,100,Kansas,F
56,26/Mar/2004,2004,3,WS,U,9,Alabama-Birmingham,CUSA,74,Kansas,F
57,27/Mar/2004,2004,4,EN,F,1,Saint Joseph's,A10,62,Oklahoma St.,U
57,27/Mar/2004,2004,4,EN,U,2,Oklahoma State,B12,64,Oklahoma St.,U
58,27/Mar/2004,2004,4,WN,F,2,Connecticut,BE,87,Connecticut,F
58,27/Mar/2004,2004,4,WN,U,8,Alabama,SEC,71,Connecticut,F
59,28/Mar/2004,2004,4,ES,F,1,Duke,ACC,66,Duke,F
59,28/Mar/2004,2004,4,ES,U,7,Xavier,A10,63,Duke,F
60,28/Mar/2004,2004,4,WS,F,3,Georgia Tech,ACC,79,Georgia Tech,F
60,28/Mar/2004,2004,4,WS,U,4,Kansas,B12,71,Georgia Tech,F
61,03/Apr/2004,2004,5,W4,F,2,Oklahoma State,B12,65,Georgia Tech,U
61,03/Apr/2004,2004,5,W4,U,3,Georgia Tech,ACC,67,Georgia Tech,U
62,03/Apr/2004,2004,5,E4,F,1,Duke,ACC,78,Connecticut,U
62,03/Apr/2004,2004,5,E4,U,2,Connecticut,BE,79,Connecticut,U
63,05/Apr/2004,2004,6,Championship,F,2,Connecticut,BE,82,Connecticut,F
63,05/Apr/2004,2004,6,Championship,U,3,Georgia Tech,ACC,73,Connecticut,F
-1,15/Mar/2005,2005,PI,EN,F,16,Oakland,MCon,79,Oakland,F
-1,15/Mar/2005,2005,PI,EN,U,16,Alabama A&M,SWAC,69,Oakland,F
1,18/Mar/2005,2005,1,EN,F,1,North Carolina,ACC,96,North Carolina,F
1,18/Mar/2005,2005,1,EN,U,16,Oakland,MCon,68,North Carolina,F
2,18/Mar/2005,2005,1,EN,F,8,Minnesota,B10,53,Iowa St.,U
2,18/Mar/2005,2005,1,EN,U,9,Iowa State,B12,64,Iowa St.,U
3,18/Mar/2005,2005,1,EN,F,5,Villanova,BE,55,Villanova,F
3,18/Mar/2005,2005,1,EN,U,12,New Mexico,MWC,47,Villanova,F
4,18/Mar/2005,2005,1,EN,F,4,Florida,SEC,67,Florida,F
4,18/Mar/2005,2005,1,EN,U,13,Ohio,MAC,62,Florida,F
5,18/Mar/2005,2005,1,EN,F,6,Wisconsin,B10,57,Wisconsin,F
5,18/Mar/2005,2005,1,EN,U,11,Northern Iowa,MVC,52,Wisconsin,F
6,18/Mar/2005,2005,1,EN,F,3,Kansas,B12,63,Bucknell,U
6,18/Mar/2005,2005,1,EN,U,14,Bucknell,Pat,64,Bucknell,U
7,18/Mar/2005,2005,1,EN,F,10,North Carolina State,ACC,75,North Carolina St.,F
7,18/Mar/2005,2005,1,EN,U,7,Charlotte,CUSA,63,North Carolina St.,F
8,18/Mar/2005,2005,1,EN,F,2,Connecticut,BE,77,Connecticut,F
8,18/Mar/2005,2005,1,EN,U,15,Central Florida,ASun,71,Connecticut,F
9,17/Mar/2005,2005,1,WN,F,1,Washington,P10,88,Washington,F
9,17/Mar/2005,2005,1,WN,U,16,Montana,BSky,77,Washington,F
10,17/Mar/2005,2005,1,WN,F,9,Pittsburgh,BE,71,Pacific,U
10,17/Mar/2005,2005,1,WN,U,8,Pacific,BW,79,Pacific,U
11,18/Mar/2005,2005,1,WN,F,5,Georgia Tech,ACC,80,Georgia Tech,F
11,18/Mar/2005,2005,1,WN,U,12,George Washington,A10,68,Georgia Tech,F
12,18/Mar/2005,2005,1,WN,F,4,Louisville,CUSA,68,Louisville,F
12,18/Mar/2005,2005,1,WN,U,13,Lafayette,Pat,62,Louisville,F
13,17/Mar/2005,2005,1,WN,F,6,Texas Tech,B12,78,Texas Tech,F
13,17/Mar/2005,2005,1,WN,U,11,UCLA,P10,66,Texas Tech,F
14,17/Mar/2005,2005,1,WN,F,3,Gonzaga,WCC,74,Gonzaga,F
14,17/Mar/2005,2005,1,WN,U,14,Winthrop,BSth,64,Gonzaga,F
15,17/Mar/2005,2005,1,WN,F,7,West Virginia,BE,63,West Virginia,F
15,17/Mar/2005,2005,1,WN,U,10,Creighton,MVC,61,West Virginia,F
16,17/Mar/2005,2005,1,WN,F,2,Wake Forest,ACC,70,Wake Forest,F
16,17/Mar/2005,2005,1,WN,U,15,Chattanooga,SC,54,Wake Forest,F
17,18/Mar/2005,2005,1,ES,F,1,Duke,ACC,57,Duke,F
17,18/Mar/2005,2005,1,ES,U,16,Delaware State,MEAC,46,Duke,F
18,18/Mar/2005,2005,1,ES,F,9,Mississippi State,SEC,93,Mississippi St.,F
18,18/Mar/2005,2005,1,ES,U,8,Stanford,P10,70,Mississippi St.,F
19,18/Mar/2005,2005,1,ES,F,5,Michigan State,B10,89,Michigan St.,F
19,18/Mar/2005,2005,1,ES,U,12,Old Dominion,CAA,81,Michigan St.,F
20,18/Mar/2005,2005,1,ES,F,4,Syracuse,BE,57,Vermont,U
20,18/Mar/2005,2005,1,ES,U,13,Vermont,AE,60,Vermont,U
21,17/Mar/2005,2005,1,ES,F,6,Utah,MWC,60,Utah,F
21,17/Mar/2005,2005,1,ES,U,11,Texas-El Paso,WAC,54,Utah,F
22,17/Mar/2005,2005,1,ES,F,3,Oklahoma,B12,84,Oklahoma,F
22,17/Mar/2005,2005,1,ES,U,14,Niagara,MAAC,67,Oklahoma,F
23,17/Mar/2005,2005,1,ES,F,7,Cincinnati,CUSA,76,Cincinnati,F
23,17/Mar/2005,2005,1,ES,U,10,Iowa,B10,64,Cincinnati,F
24,17/Mar/2005,2005,1,ES,F,2,Kentucky,SEC,72,Kentucky,F
24,17/Mar/2005,2005,1,ES,U,15,Eastern Kentucky,OVC,64,Kentucky,F
25,17/Mar/2005,2005,1,WS,F,1,Illinois,B10,67,Illinois,F
25,17/Mar/2005,2005,1,WS,U,16,Fairleigh Dickinson,NEC,55,Illinois,F
26,17/Mar/2005,2005,1,WS,F,8,Texas,B12,57,Nevada,U
26,17/Mar/2005,2005,1,WS,U,9,Nevada,WAC,61,Nevada,U
27,17/Mar/2005,2005,1,WS,F,6,Louisiana State,SEC,68,UAB,U
27,17/Mar/2005,2005,1,WS,U,11,Alabama-Birmingham,CUSA,82,UAB,U
28,17/Mar/2005,2005,1,WS,F,5,Alabama,SEC,73,Milwaukee,U
28,17/Mar/2005,2005,1,WS,U,12,Milwaukee,Horz,83,Milwaukee,U
29,18/Mar/2005,2005,1,WS,F,7,Southern Illinois,MVC,65,Southern Illinois,F
29,18/Mar/2005,2005,1,WS,U,10,Saint Mary's (CA),WCC,56,Southern Illinois,F
30,17/Mar/2005,2005,1,WS,F,4,Boston College,BE,85,Boston College,F
30,17/Mar/2005,2005,1,WS,U,13,Pennsylvania,Ivy,65,Boston College,F
31,18/Mar/2005,2005,1,WS,F,2,Oklahoma State,B12,63,Oklahoma St.,F
31,18/Mar/2005,2005,1,WS,U,15,Southeastern Louisiana,Slnd,50,Oklahoma St.,F
32,17/Mar/2005,2005,1,WS,F,3,Arizona,P10,66,Arizona,F
32,17/Mar/2005,2005,1,WS,U,14,Utah State,BW,53,Arizona,F
33,20/Mar/2005,2005,2,EN,F,1,North Carolina,ACC,92,North Carolina,F
33,20/Mar/2005,2005,2,EN,U,9,Iowa State,B12,65,North Carolina,F
34,20/Mar/2005,2005,2,EN,F,6,Wisconsin,B10,71,Wisconsin,F
