Date,Year,Round,Region,WSeed,Winner,wConf,WScore,LSeed,Loser,Lconf,LScore,Overtime,MV,SeD,Upset,LEW,LAW,LDW
19-Mar-15,2015,1,West,4,North Carolina,ACC,67,13,Harvard,Ivy,65,,2,9,,0.25,0,-0.25
19-Mar-15,2015,1,West,5,Arkansas,SEC,56,12,Wofford,SC,53,,3,7,,0.514285714,0,-0.514285714
19-Mar-15,2015,1,West,6,Xavier,A10,76,11,Mississippi,SEC,57,,19,5,,0.614285714,0,-0.614285714
20-Mar-15,2015,1,East,11,Dayton,A10,66,6,Providence,BE,53,,13,-5,11 over 6,1.078571429,0,-1.078571429
20-Mar-15,2015,1,East,2,Virginia,ACC,79,15,Belmont,ASun,67,,12,13,,0.064285714,0,-0.064285714
20-Mar-15,2015,1,East,3,Oklahoma,B12,69,14,Albany,AE,60,,9,11,,0.164285714,0,-0.164285714
20-Mar-15,2015,1,East,4,Louisville,CUSA,57,13,UC Irvine,BW,55,,2,9,,0.25,0,-0.25
20-Mar-15,2015,1,East,5,Northern Iowa,MVC,71,12,Wyoming,MWC,54,,17,7,,0.514285714,0,-0.514285714
20-Mar-15,2015,1,East,7,Michigan St.,B10,70,10,Georgia,SEC,63,,7,3,,0.621428571,0,-0.621428571
20-Mar-15,2015,1,Midwest,2,Kansas,B12,75,15,New Mexico St.,SB,56,,19,13,,0.064285714,0,-0.064285714
20-Mar-15,2015,1,Midwest,4,Maryland,ACC,65,13,Valparaiso,MCon,62,,3,9,,0.25,0,-0.25
20-Mar-15,2015,1,Midwest,5,West Virginia,BE,68,12,Buffalo,MAC,62,,6,7,,0.514285714,0,-0.514285714
20-Mar-15,2015,1,Midwest,7,Wichita St.,MVC,81,10,Indiana,B10,76,,5,3,,0.621428571,0,-0.621428571
20-Mar-15,2015,1,South,1,Duke,ACC,85,16,Robert Morris,NEC,56,,29,15,,0.007142857,0,-0.007142857
20-Mar-15,2015,1,South,2,Gonzaga,WCC,86,15,North Dakota St.,ind,76,,10,13,,0.064285714,0,-0.064285714
20-Mar-15,2015,1,South,7,Iowa,B10,83,10,Davidson,SC,52,,31,3,,0.621428571,0,-0.621428571
20-Mar-15,2015,1,South,8,San Diego St.,MWC,76,9,St. John's,BE,64,,12,1,,0.6,0,-0.6
20-Mar-15,2015,1,West,1,Wisconsin,B10,86,16,Coastal Carolina,BSth,72,,14,15,,0.007142857,0,-0.007142857
20-Mar-15,2015,1,West,8,Oregon,P10,79,9,Oklahoma St.,B12,73,,6,1,,0.6,0,-0.6
21-Mar-15,2015,2,East,8,North Carolina St.,ACC,71,1,Villanova,BE,68,,3,-7,8 over 1,3.357142857,1,-2.357142857
21-Mar-15,2015,2,Midwest,1,Kentucky,SEC,64,8,Cincinnati,CUSA,51,,13,7,,0.7,1,0.3
21-Mar-15,2015,2,Midwest,3,Notre Dame,BE,67,6,Butler,Horz,64,1 OT,3,3,,1.078571429,1,-0.078571429
21-Mar-15,2015,2,South,11,UCLA,P10,92,14,UAB,CUSA,75,,17,3,,0.164285714,1,0.835714286
21-Mar-15,2015,2,West,2,Arizona,P10,73,10,Ohio St.,B10,58,,15,8,,0.621428571,1,0.378571429
21-Mar-15,2015,2,West,4,North Carolina,ACC,87,5,Arkansas,SEC,78,,9,1,,1.107142857,1,-0.107142857
21-Mar-15,2015,2,West,6,Xavier,A10,75,14,Georgia St.,ASun,67,,8,8,,0.164285714,1,0.835714286
21-Mar-15,2015,2,South,5,Utah,MWC,75,4,Georgetown,BE,64,,11,-1,,1.535714286,1,-0.535714286
22-Mar-15,2015,2,East,7,Michigan St.,B10,60,2,Virginia,ACC,54,,6,-5,7 over 2,2.371428571,1,-1.371428571
22-Mar-15,2015,2,Midwest,7,Wichita St.,MVC,78,2,Kansas,B12,65,,13,-5,7 over 2,2.371428571,1,-1.371428571
22-Mar-15,2015,2,East,3,Oklahoma,B12,72,11,Dayton,A10,66,,6,8,,0.614285714,1,0.385714286
22-Mar-15,2015,2,East,4,Louisville,CUSA,66,5,Northern Iowa,MVC,53,,13,1,,1.107142857,1,-0.107142857
22-Mar-15,2015,2,South,1,Duke,ACC,68,8,San Diego St.,MWC,49,,19,7,,0.7,1,0.3
22-Mar-15,2015,2,South,2,Gonzaga,WCC,87,7,Iowa,B10,69,,18,5,,0.9,1,0.1
22-Mar-15,2015,2,West,1,Wisconsin,B10,72,8,Oregon,P10,65,,7,7,,0.7,1,0.3
22-Mar-15,2015,2,Midwest,5,West Virginia,BE,69,4,Maryland,ACC,59,,10,-1,,1.535714286,1,-0.535714286
26-Mar-15,2015,3,Midwest,1,Kentucky,SEC,78,5,West Virginia,BE,39,,39,4,,1.107142857,2,0.892857143
26-Mar-15,2015,3,Midwest,3,Notre Dame,BE,81,7,Wichita St.,MVC,70,,11,4,,0.9,2,1.1
26-Mar-15,2015,3,West,1,Wisconsin,B10,79,4,North Carolina,ACC,72,,7,3,,1.535714286,2,0.464285714
26-Mar-15,2015,3,West,2,Arizona,P10,68,6,Xavier,A10,60,,8,4,,1.078571429,2,0.921428571
27-Mar-15,2015,3,East,7,Michigan St.,B10,62,3,Oklahoma,B12,58,,4,-4,7 over 3,1.864285714,2,0.135714286
27-Mar-15,2015,3,East,4,Louisville,CUSA,75,8,North Carolina St.,ACC,65,,10,4,,0.7,2,1.3
27-Mar-15,2015,3,South,1,Duke,ACC,63,5,Utah,MWC,57,,6,4,,1.107142857,2,0.892857143
27-Mar-15,2015,3,South,2,Gonzaga,WCC,74,11,UCLA,P10,62,,12,9,,0.614285714,2,1.385714286
28-Mar-15,2015,4,Midwest,1,Kentucky,SEC,68,3,Notre Dame,BE,66,,2,2,,1.864285714,3,1.135714286
28-Mar-15,2015,4,West,1,Wisconsin,B10,85,2,Arizona,P10,78,,7,1,,2.371428571,3,0.628571429
29-Mar-15,2015,4,East,7,Michigan St.,B10,76,4,Louisville,CUSA,70,1 OT,6,-3,7 over 4,1.535714286,3,1.464285714
29-Mar-15,2015,4,South,1,Duke,ACC,66,2,Gonzaga,WCC,52,,14,1,,2.371428571,3,0.628571429
4-Apr-15,2015,5,Final Four,1,Duke,ACC,81,7,Michigan St.,B10,61,,20,6,,0.9,4,3.1
4-Apr-15,2015,5,Final Four,1,Wisconsin,B10,71,1,Kentucky,SEC,64,,7,0,,3.357142857,4,0.642857143
6-Apr-15,2015,6,Championship,1,Duke,ACC,68,1,Wisconsin,B10,63,,5,0,,3.357142857,5,1.642857143
15-Mar-16,2016,PI,East,16,Florida Gulf Coast,ASun,96,16,Fairleigh Dickinson,NEC,65,,31,0,,0.007142857,0,-0.007142857
15-Mar-16,2016,PI,South,11,Wichita St.,MVC,70,11,Vanderbilt,SEC,50,,20,0,,0.614285714,0,-0.614285714
16-Mar-16,2016,PI,East,11,Michigan,B10,67,11,Tulsa,WAC,62,,5,0,,0.614285714,0,-0.614285714
16-Mar-16,2016,PI,West,16,Holy Cross,Pat,59,16,Southern,SWAC,55,,4,0,,0.007142857,0,-0.007142857
17-Mar-16,2016,1,Midwest,12,Arkansas Little Rock,SB,85,5,Purdue,B10,83,2 OT,2,-7,12 over 5,1.107142857,0,-1.107142857
17-Mar-16,2016,1,West,12,Yale,Ivy,79,5,Baylor,B12,75,,4,-7,12 over 5,1.107142857,0,-1.107142857
17-Mar-16,2016,1,Midwest,11,Gonzaga,WCC,68,6,Seton Hall,BE,52,,16,-5,11 over 6,1.078571429,0,-1.078571429
17-Mar-16,2016,1,South,11,Wichita St.,MVC,65,6,Arizona,P10,55,,10,-5,11 over 6,1.078571429,0,-1.078571429
17-Mar-16,2016,1,East,1,North Carolina,ACC,83,16,Florida Gulf Coast,ASun,67,,16,15,,0.007142857,0,-0.007142857
17-Mar-16,2016,1,East,4,Kentucky,SEC,85,13,Stony Brook,AE,57,,28,9,,0.25,0,-0.25
17-Mar-16,2016,1,East,5,Indiana,B10,99,12,Chattanooga,SC,74,,25,7,,0.514285714,0,-0.514285714
17-Mar-16,2016,1,Midwest,1,Virginia,ACC,81,16,Hampton,MEAC,45,,36,15,,0.007142857,0,-0.007142857
17-Mar-16,2016,1,Midwest,3,Utah,MWC,80,14,Fresno St.,WAC,69,,11,11,,0.164285714,0,-0.164285714
17-Mar-16,2016,1,Midwest,4,Iowa St.,B12,94,13,Iona,MAAC,81,,13,9,,0.25,0,-0.25
17-Mar-16,2016,1,South,1,Kansas,B12,105,16,Austin Peay,OVC,79,,26,15,,0.007142857,0,-0.007142857
17-Mar-16,2016,1,South,3,Miami FL,BE,79,14,Buffalo,MAC,72,,7,11,,0.164285714,0,-0.164285714
17-Mar-16,2016,1,West,4,Duke,ACC,93,13,UNC Wilmington,CAA,85,,8,9,,0.25,0,-0.25
17-Mar-16,2016,1,East,9,Providence,BE,70,8,USC,P10,69,,1,-1,,0.7,0,-0.7
17-Mar-16,2016,1,Midwest,9,Butler,Horz,71,8,Texas Tech,B12,61,,10,-1,,0.7,0,-0.7
17-Mar-16,2016,1,South,9,Connecticut,BE,74,8,Colorado,B12,67,,7,-1,,0.7,0,-0.7
18-Mar-16,2016,1,Midwest,15,Middle Tennessee,SB,90,2,Michigan St.,B10,81,,9,-13,15 over 2,2.371428571,0,-2.371428571
18-Mar-16,2016,1,East,14,Stephen F. Austin,Slnd,70,3,West Virginia,BE,56,,14,-11,14 over 3,1.864285714,0,-1.864285714
18-Mar-16,2016,1,South,13,Hawaii,WAC,77,4,California,P10,66,,11,-9,13 over 4,1.535714286,0,-1.535714286
18-Mar-16,2016,1,West,11,Northern Iowa,MVC,75,6,Texas,B12,72,,3,-5,11 over 6,1.078571429,0,-1.078571429
18-Mar-16,2016,1,Midwest,10,Syracuse,BE,70,7,Dayton,A10,51,,19,-3,10 over 7,0.9,0,-0.9
18-Mar-16,2016,1,West,10,VCU,CAA,75,7,Oregon St.,P10,67,,8,-3,10 over 7,0.9,0,-0.9
18-Mar-16,2016,1,East,2,Xavier,A10,71,15,Weber St.,BSky,53,,18,13,,0.064285714,0,-0.064285714
18-Mar-16,2016,1,East,6,Notre Dame,BE,70,11,Michigan,B10,63,,7,5,,0.614285714,0,-0.614285714
18-Mar-16,2016,1,East,7,Wisconsin,B10,47,10,Pittsburgh,BE,43,,4,3,,0.621428571,0,-0.621428571
18-Mar-16,2016,1,South,2,Villanova,BE,86,15,UNC Asheville,BSth,56,,30,13,,0.064285714,0,-0.064285714
18-Mar-16,2016,1,South,5,Maryland,ACC,79,12,South Dakota St.,ind,74,,5,7,,0.514285714,0,-0.514285714
18-Mar-16,2016,1,South,7,Iowa,B10,72,10,Temple,A10,70,1 OT,2,3,,0.621428571,0,-0.621428571
18-Mar-16,2016,1,West,1,Oregon,P10,91,16,Holy Cross,Pat,52,,39,15,,0.007142857,0,-0.007142857
18-Mar-16,2016,1,West,2,Oklahoma,B12,82,15,Cal St. Bakersfield,ind,68,,14,13,,0.064285714,0,-0.064285714
18-Mar-16,2016,1,West,3,Texas A&M,B12,92,14,Green Bay,Horz,65,,27,11,,0.164285714,0,-0.164285714
18-Mar-16,2016,1,West,8,Saint Joseph's,A10,78,9,Cincinnati,CUSA,76,,2,1,,0.6,0,-0.6
19-Mar-16,2016,2,Midwest,11,Gonzaga,WCC,82,3,Utah,MWC,59,,23,-8,11 over 3,1.864285714,1,-0.864285714
19-Mar-16,2016,2,East,1,North Carolina,ACC,85,9,Providence,BE,66,,19,8,,0.6,1,0.4
19-Mar-16,2016,2,Midwest,1,Virginia,ACC,77,9,Butler,Horz,69,,8,8,,0.6,1,0.4
19-Mar-16,2016,2,Midwest,4,Iowa St.,B12,78,12,Arkansas Little Rock,SB,61,,17,8,,0.514285714,1,0.485714286
19-Mar-16,2016,2,South,1,Kansas,B12,73,9,Connecticut,BE,61,,12,8,,0.6,1,0.4
19-Mar-16,2016,2,South,3,Miami FL,BE,65,11,Wichita St.,MVC,57,,8,8,,0.614285714,1,0.385714286
19-Mar-16,2016,2,West,4,Duke,ACC,71,12,Yale,Ivy,64,,7,8,,0.514285714,1,0.485714286
19-Mar-16,2016,2,East,5,Indiana,B10,73,4,Kentucky,SEC,67,,6,-1,,1.535714286,1,-0.535714286
20-Mar-16,2016,2,East,7,Wisconsin,B10,66,2,Xavier,A10,63,,3,-5,7 over 2,2.371428571,1,-1.371428571
20-Mar-16,2016,2,East,6,Notre Dame,BE,76,14,Stephen F. Austin,Slnd,75,,1,8,,0.164285714,1,0.835714286
20-Mar-16,2016,2,Midwest,10,Syracuse,BE,75,15,Middle Tennessee,SB,50,,25,5,,0.064285714,1,0.935714286
20-Mar-16,2016,2,South,2,Villanova,BE,87,7,Iowa,B10,68,,19,5,,0.9,1,0.1
20-Mar-16,2016,2,South,5,Maryland,ACC,73,13,Hawaii,WAC,60,,13,8,,0.25,1,0.75
20-Mar-16,2016,2,West,1,Oregon,P10,69,8,Saint Joseph's,A10,64,,5,7,,0.7,1,0.3
20-Mar-16,2016,2,West,2,Oklahoma,B12,85,10,VCU,CAA,81,,4,8,,0.621428571,1,0.378571429
20-Mar-16,2016,2,West,3,Texas A&M,B12,92,11,Northern Iowa,MVC,88,2 OT,4,8,,0.614285714,1,0.385714286
24-Mar-16,2016,3,South,1,Kansas,B12,79,5,Maryland,ACC,63,,16,4,,1.107142857,2,0.892857143
24-Mar-16,2016,3,South,2,Villanova,BE,92,3,Miami FL,BE,69,,23,1,,1.864285714,2,0.135714286
24-Mar-16,2016,3,West,1,Oregon,P10,82,4,Duke,ACC,68,,14,3,,1.535714286,2,0.464285714
24-Mar-16,2016,3,West,2,Oklahoma,B12,77,3,Texas A&M,B12,63,,14,1,,1.864285714,2,0.135714286
25-Mar-16,2016,3,East,1,North Carolina,ACC,101,5,Indiana,B10,86,,15,4,,1.107142857,2,0.892857143
25-Mar-16,2016,3,East,6,Notre Dame,BE,61,7,Wisconsin,B10,56,,5,1,,0.9,2,1.1
25-Mar-16,2016,3,Midwest,1,Virginia,ACC,84,4,Iowa St.,B12,71,,13,3,,1.535714286,2,0.464285714
25-Mar-16,2016,3,Midwest,10,Syracuse,BE,63,11,Gonzaga,WCC,60,,3,1,,0.614285714,2,1.385714286
26-Mar-16,2016,4,South,2,Villanova,BE,64,1,Kansas,B12,59,,5,-1,,3.357142857,3,-0.357142857
26-Mar-16,2016,4,West,2,Oklahoma,B12,80,1,Oregon,P10,68,,12,-1,,3.357142857,3,-0.357142857
27-Mar-16,2016,4,Midwest,10,Syracuse,BE,68,1,Virginia,ACC,62,,6,-9,10 over 1,3.357142857,3,-0.357142857
27-Mar-16,2016,4,East,1,North Carolina,ACC,88,6,Notre Dame,BE,74,,14,5,,1.078571429,3,1.921428571
2-Apr-16,2016,5,Final Four,1,North Carolina,ACC,83,10,Syracuse,BE,66,,17,9,,0.621428571,4,3.378571429
2-Apr-16,2016,5,Final Four,2,Villanova,BE,95,2,Oklahoma,B12,51,,44,0,,2.371428571,4,1.628571429
4-Apr-16,2016,6,Championship,2,Villanova,BE,77,1,North Carolina,ACC,74,,3,-1,,3.357142857,5,1.642857143
14-Mar-17,2017,PI,South,11,Kansas St.,B12,95,11,Wake Forest,ACC,88,,7,0,,0.614285714,0,-0.614285714
14-Mar-17,2017,PI,East,16,Mount St. Mary's,NEC,67,16,New Orleans,SB,66,,1,0,,0.007142857,0,-0.007142857
15-Mar-17,2017,PI,Midwest,16,UC Davis,ind,67,16,North Carolina Central,ind,63,,4,0,,0.007142857,0,-0.007142857
15-Mar-17,2017,PI,East,11,USC,P10,75,11,Providence,BE,71,,4,0,,0.614285714,0,-0.614285714
16-Mar-17,2017,1,South,12,Middle Tennessee,SB,81,5,Minnesota,B10,72,,9,-7,12 over 5,1.107142857,0,-1.107142857
16-Mar-17,2017,1,West,11,Xavier,A10,76,6,Maryland,ACC,65,,11,-5,11 over 6,1.078571429,0,-1.078571429
16-Mar-17,2017,1,West,5,Notre Dame,BE,60,12,Princeton,Ivy,58,,2,7,,0.514285714,0,-0.514285714
16-Mar-17,2017,1,East,5,Virginia,ACC,76,12,UNC Wilmington,CAA,71,,5,7,,0.514285714,0,-0.514285714
16-Mar-17,2017,1,South,4,Butler,Horz,76,13,Winthrop,BSth,64,,12,9,,0.25,0,-0.25
16-Mar-17,2017,1,West,1,Gonzaga,WCC,66,16,San Diego St.,MWC,46,,20,15,,0.007142857,0,-0.007142857
16-Mar-17,2017,1,West,4,West Virginia,BE,86,13,Bucknell,Pat,80,,6,9,,0.25,0,-0.25
16-Mar-17,2017,1,East,4,Florida,SEC,80,13,East Tennessee St.,SC,65,,15,9,,0.25,0,-0.25
16-Mar-17,2017,1,West,8,Northwestern,B10,68,9,Vanderbilt,SEC,66,,2,1,,0.6,0,-0.6
16-Mar-17,2017,1,East,1,Villanova,BE,76,16,Mount St. Mary's,NEC,56,,20,15,,0.007142857,0,-0.007142857
16-Mar-17,2017,1,West,7,Saint Mary's,WCC,85,10,VCU,CAA,77,,8,3,,0.621428571,0,-0.621428571
16-Mar-17,2017,1,Midwest,4,Purdue,B10,80,13,Vermont,AE,70,,10,9,,0.25,0,-0.25
16-Mar-17,2017,1,West,3,Florida St.,ACC,86,14,Florida Gulf Coast,ASun,80,,6,11,,0.164285714,0,-0.164285714
16-Mar-17,2017,1,East,8,Wisconsin,B10,84,9,Virginia Tech,BE,74,,10,1,,0.6,0,-0.6
16-Mar-17,2017,1,Midwest,5,Iowa St.,B12,84,12,Nevada,WAC,73,,11,7,,0.514285714,0,-0.514285714
16-Mar-17,2017,1,West,2,Arizona,P10,100,15,North Dakota,GWC,82,,18,13,,0.064285714,0,-0.064285714
17-Mar-17,2017,1,East,11,USC,P10,66,6,SMU,WAC,65,,1,-5,11 over 6,1.078571429,0,-1.078571429
17-Mar-17,2017,1,Midwest,11,Rhode Island,A10,84,6,Creighton,MVC,72,,12,-5,11 over 6,1.078571429,0,-1.078571429
17-Mar-17,2017,1,South,10,Wichita St.,MVC,64,7,Dayton,A10,58,,6,-3,10 over 7,0.9,0,-0.9
17-Mar-17,2017,1,Midwest,7,Michigan,B10,92,10,Oklahoma St.,B12,91,,1,3,,0.621428571,0,-0.621428571
17-Mar-17,2017,1,East,3,Baylor,B12,91,14,New Mexico St.,SB,73,,18,11,,0.164285714,0,-0.164285714
17-Mar-17,2017,1,South,8,Arkansas,SEC,77,9,Seton Hall,BE,71,,6,1,,0.6,0,-0.6
17-Mar-17,2017,1,Midwest,3,Oregon,P10,93,14,Iona,MAAC,77,,16,11,,0.164285714,0,-0.164285714
17-Mar-17,2017,1,Midwest,2,Louisville,CUSA,78,15,Jacksonville St.,ASun,63,,15,13,,0.064285714,0,-0.064285714
17-Mar-17,2017,1,South,1,North Carolina,ACC,103,16,Texas Southern,SWAC,64,,39,15,,0.007142857,0,-0.007142857
17-Mar-17,2017,1,Midwest,1,Kansas,B12,100,16,UC Davis,ind,62,,38,15,,0.007142857,0,-0.007142857
17-Mar-17,2017,1,East,2,Duke,ACC,87,15,Troy,ASun,65,,22,13,,0.064285714,0,-0.064285714
17-Mar-17,2017,1,South,6,Cincinnati,CUSA,75,11,Kansas St.,B12,61,,14,5,,0.614285714,0,-0.614285714
17-Mar-17,2017,1,East,7,South Carolina,SEC,93,10,Marquette,CUSA,73,,20,3,,0.621428571,0,-0.621428571
17-Mar-17,2017,1,South,3,UCLA,P10,97,14,Kent St.,MAC,80,,17,11,,0.164285714,0,-0.164285714
17-Mar-17,2017,1,South,2,Kentucky,SEC,79,15,Northern Kentucky,ASun,70,,9,13,,0.064285714,0,-0.064285714
17-Mar-17,2017,1,Midwest,9,Michigan St.,B10,78,8,Miami FL,BE,58,,20,-1,,0.7,0,-0.7
18-Mar-17,2017,2,West,11,Xavier,A10,91,3,Florida St.,ACC,66,,25,-8,11 over 3,1.864285714,1,-0.864285714
18-Mar-17,2017,2,East,8,Wisconsin,B10,65,1,Villanova,BE,62,,3,-7,8 over 1,3.357142857,1,-2.357142857
18-Mar-17,2017,2,West,4,West Virginia,BE,83,5,Notre Dame,BE,71,,12,1,,1.107142857,1,-0.107142857
18-Mar-17,2017,2,West,1,Gonzaga,WCC,79,8,Northwestern,B10,73,,6,7,,0.7,1,0.3
18-Mar-17,2017,2,South,4,Butler,Horz,74,12,Middle Tennessee,SB,65,,9,8,,0.514285714,1,0.485714286
18-Mar-17,2017,2,West,2,Arizona,P10,69,7,Saint Mary's,WCC,60,,9,5,,0.9,1,0.1
18-Mar-17,2017,2,East,4,Florida,SEC,65,5,Virginia,ACC,39,,26,1,,1.107142857,1,-0.107142857
18-Mar-17,2017,2,Midwest,4,Purdue,B10,80,5,Iowa St.,B12,76,,4,1,,1.107142857,1,-0.107142857
19-Mar-17,2017,2,Midwest,7,Michigan,B10,73,2,Louisville,CUSA,69,,4,-5,7 over 2,2.371428571,1,-1.371428571
19-Mar-17,2017,2,East,7,South Carolina,SEC,88,2,Duke,ACC,81,,7,-5,7 over 2,2.371428571,1,-1.371428571
19-Mar-17,2017,2,South,2,Kentucky,SEC,65,10,Wichita St.,MVC,62,,3,8,,0.621428571,1,0.378571429
19-Mar-17,2017,2,Midwest,1,Kansas,B12,90,9,Michigan St.,B10,70,,20,8,,0.6,1,0.4
19-Mar-17,2017,2,South,1,North Carolina,ACC,72,8,Arkansas,SEC,65,,7,7,,0.7,1,0.3
19-Mar-17,2017,2,Midwest,3,Oregon,P10,75,11,Rhode Island,A10,72,,3,8,,0.614285714,1,0.385714286
19-Mar-17,2017,2,East,3,Baylor,B12,82,11,USC,P10,78,,4,8,,0.614285714,1,0.385714286
19-Mar-17,2017,2,South,3,UCLA,P10,79,6,Cincinnati,CUSA,67,,12,3,,1.078571429,1,-0.078571429
23-Mar-17,2017,3,West,11,Xavier,A10,73,2,Arizona,P10,71,,2,-9,11 over 2,2.371428571,2,-0.371428571
23-Mar-17,2017,3,Midwest,3,Oregon,P10,69,7,Michigan,B10,68,,1,4,,0.9,2,1.1
23-Mar-17,2017,3,West,1,Gonzaga,WCC,61,4,West Virginia,BE,58,,3,3,,1.535714286,2,0.464285714
23-Mar-17,2017,3,Midwest,1,Kansas,B12,98,4,Purdue,B10,66,,32,3,,1.535714286,2,0.464285714
24-Mar-17,2017,3,East,7,South Carolina,SEC,70,3,Baylor,B12,50,,20,-4,7 over 3,1.864285714,2,0.135714286
24-Mar-17,2017,3,South,1,North Carolina,ACC,92,4,Butler,Horz,80,,12,3,,1.535714286,2,0.464285714
24-Mar-17,2017,3,South,2,Kentucky,SEC,86,3,UCLA,P10,75,,11,1,,1.864285714,2,0.135714286
24-Mar-17,2017,3,East,4,Florida,SEC,84,8,Wisconsin,B10,83,1 OT,1,4,,0.7,2,1.3
25-Mar-17,2017,4,Midwest,3,Oregon,P10,74,1,Kansas,B12,60,,14,-2,,3.357142857,3,-0.357142857
25-Mar-17,2017,4,West,1,Gonzaga,WCC,83,11,Xavier,A10,59,,24,10,,0.614285714,3,2.385714286
26-Mar-17,2017,4,East,7,South Carolina,SEC,77,4,Florida,SEC,70,,7,-3,7 over 4,1.535714286,3,1.464285714
26-Mar-17,2017,4,South,1,North Carolina,ACC,75,2,Kentucky,SEC,73,,2,1,,2.371428571,3,0.628571429
1-Apr-17,2017,5,Final Four,1,Gonzaga,WCC,77,7,South Carolina,SEC,73,,4,6,,0.9,4,3.1
1-Apr-17,2017,5,Final Four,1,North Carolina,ACC,77,3,Oregon,P10,76,,1,2,,1.864285714,4,2.135714286
3-Apr-17,2017,6,Championship,1,North Carolina,ACC,71,1,Gonzaga,WCC,65,,6,0,,3.357142857,5,1.642857143
13-Mar-18,2018,PI,East,16,Radford,BSth,71,16,LIU Brooklyn,NEC,61,,10,0,,0.007142857,0,-0.007142857
13-Mar-18,2018,PI,East,11,St. Bonaventure,A10,65,11,UCLA,P10,58,,7,0,,0.614285714,0,-0.614285714
14-Mar-18,2018,PI,West,16,Texas Southern,SWAC,64,16,North Carolina Central,ind,46,,18,0,,0.007142857,0,-0.007142857
14-Mar-18,2018,PI,Midwest,11,Syracuse,BE,60,11,Arizona St.,P10,56,,4,0,,0.614285714,0,-0.614285714
15-Mar-18,2018,1,South,3,Tennessee,SEC,73,14,Wright St.,Horz,47,,26,11,,0.164285714,0,-0.164285714
15-Mar-18,2018,1,West,4,Gonzaga,WCC,68,13,UNC Greensboro,SC,64,,4,9,,0.25,0,-0.25
15-Mar-18,2018,1,Midwest,7,Rhode Island,A10,83,10,Oklahoma,B12,78,1 OT,5,3,,0.621428571,0,-0.621428571
15-Mar-18,2018,1,Midwest,1,Kansas,B12,76,16,Penn,Ivy,60,,16,15,,0.007142857,0,-0.007142857
15-Mar-18,2018,1,Midwest,2,Duke,ACC,89,15,Iona,MAAC,67,,22,13,,0.064285714,0,-0.064285714
15-Mar-18,2018,1,West,5,Ohio St.,B10,81,12,South Dakota St.,ind,73,,8,7,,0.514285714,0,-0.514285714
15-Mar-18,2018,1,South,11,Loyola Chicago,Horz,64,6,Miami FL,BE,62,,2,-5,11 over 6,1.078571429,0,-1.078571429
15-Mar-18,2018,1,Midwest,8,Seton Hall,BE,94,9,North Carolina St.,ACC,83,,11,1,,0.6,0,-0.6
15-Mar-18,2018,1,East,1,Villanova,BE,87,16,Radford,BSth,61,,26,15,,0.007142857,0,-0.007142857
15-Mar-18,2018,1,South,5,Kentucky,SEC,78,12,Davidson,SC,73,,5,7,,0.514285714,0,-0.514285714
15-Mar-18,2018,1,East,3,Texas Tech,B12,70,14,Stephen F. Austin,Slnd,60,,10,11,,0.164285714,0,-0.164285714
15-Mar-18,2018,1,West,6,Houston,CUSA,67,11,San Diego St.,MWC,65,,2,5,,0.614285714,0,-0.614285714
15-Mar-18,2018,1,East,9,Alabama,SEC,86,8,Virginia Tech,BE,83,,3,-1,,0.7,0,-0.7
15-Mar-18,2018,1,South,13,Buffalo,MAC,89,4,Arizona,P10,68,,21,-9,13 over 4,1.535714286,0,-1.535714286
15-Mar-18,2018,1,East,6,Florida,SEC,77,11,St. Bonaventure,A10,62,,15,5,,0.614285714,0,-0.614285714
15-Mar-18,2018,1,West,3,Michigan,B10,61,14,Montana,BSky,47,,14,11,,0.164285714,0,-0.164285714
16-Mar-18,2018,1,South,2,Cincinnati,CUSA,68,15,Georgia St.,ASun,53,,15,13,,0.064285714,0,-0.064285714
16-Mar-18,2018,1,East,2,Purdue,B10,74,15,Cal St. Fullerton,BW,48,,26,13,,0.064285714,0,-0.064285714
16-Mar-18,2018,1,East,13,Marshall,MAC,81,4,Wichita St.,MVC,75,,6,-9,13 over 4,1.535714286,0,-1.535714286
16-Mar-18,2018,1,West,7,Texas A&M,B12,73,10,Providence,BE,69,,4,3,,0.621428571,0,-0.621428571
16-Mar-18,2018,1,West,2,North Carolina,ACC,84,15,Lipscomb,ind,66,,18,13,,0.064285714,0,-0.064285714
16-Mar-18,2018,1,East,10,Butler,Horz,79,7,Arkansas,SEC,62,,17,-3,10 over 7,0.9,0,-0.9
16-Mar-18,2018,1,South,7,Nevada,WAC,87,10,Texas,B12,83,1 OT,4,3,,0.621428571,0,-0.621428571
16-Mar-18,2018,1,East,5,West Virginia,BE,85,12,Murray St.,OVC,68,,17,7,,0.514285714,0,-0.514285714
16-Mar-18,2018,1,West,1,Xavier,A10,102,16,Texas Southern,SWAC,83,,19,15,,0.007142857,0,-0.007142857
16-Mar-18,2018,1,Midwest,3,Michigan St.,B10,82,14,Bucknell,Pat,78,,4,11,,0.164285714,0,-0.164285714
16-Mar-18,2018,1,Midwest,4,Auburn,SEC,62,13,Charleston,CAA,58,,4,9,,0.25,0,-0.25
16-Mar-18,2018,1,South,9,Kansas St.,B12,69,8,Creighton,MVC,59,,10,-1,,0.7,0,-0.7
16-Mar-18,2018,1,Midwest,5,Clemson,ACC,79,12,New Mexico St.,SB,68,,11,7,,0.514285714,0,-0.514285714
