"Year","Round","Fseed","Favored","Fscore","Useed","Underdog","Uscore","Winner","PAKE.x","PASE.x","Season.x","NCAA.x","G.x","W.x","L.x","W.L..x","SRS.x","SOS.x","CW.x","CL.x","HW.x","HL.x","CW2.x","CL3.x","TmP.x","OppP.x","MP.x","FG.x","FGA.x","FG..x","X3P.x","X3PA.x","X3P..x","FT.x","FTA.x","FT..x","ORB.x","TRB.x","AST.x","STL.x","BLK.x","TOV.x","PF.x","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","PAKE.y","PASE.y","Season.y","NCAA.y","G.y","W.y","L.y","W.L..y","SRS.y","SOS.y","CW.y","CL.y","HW.y","HL.y","CW2.y","CL3.y","TmP.y","OppP.y","MP.y","FG.y","FGA.y","FG..y","X3P.y","X3PA.y","X3P..y","FT.y","FTA.y","FT..y","ORB.y","TRB.y","AST.y","STL.y","BLK.y","TOV.y","PF.y","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2011,"1",8,"Butler",60,9,"Old Dominion",58,"Butler",9.2,11,"2010-11","NCAAT",38,28,10,0.737,11.53,5.02,13,5,12,2,7,6,2707,2437,1540,919,2122,0.433,289,822,0.352,580,799,0.726,431,1337,452,226,61,416,718,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67,-1.3,-1.4,"2010-11","NCAAT",34,27,7,0.794,9.03,1.76,14,4,14,2,7,4,2231,1984,1360,803,1828,0.439,166,505,0.329,459,687,0.668,524,1355,485,234,146,424,503,14.66,110,95.4,60.4,0.059,2.38,105.2,102.8,2.76
2011,"1",2,"San Diego St.",68,15,"Northern Colorado",50,"San Diego St.",-2.3,-2.7,"2010-11","NCAAT",37,34,3,0.919,17.96,6.36,14,2,14,1,11,1,2660,2192,1490,991,2141,0.463,223,639,0.349,455,653,0.697,472,1396,499,227,170,402,542,24.98,114.1,89.1,62.3,0.059,7.48,107.6,100.1,4.1,-0.1,-0.1,"2010-11","NCAAT",32,21,11,0.656,1.39,-2.24,13,3,14,0,6,9,2287,2105,1280,731,1708,0.428,254,657,0.387,571,742,0.77,376,1150,371,191,62,454,609,4.05,106.3,102.2,66.6,0.023,-2.41,102.4,104.8,2.87
2011,"1",3,"Connecticut",81,14,"Bucknell",52,"Connecticut",11.7,11.5,"2010-11","NCAAT",41,32,9,0.78,17.95,10.44,9,9,13,4,5,5,2967,2659,1670,1053,2429,0.434,234,711,0.329,627,822,0.763,570,1626,534,259,228,466,646,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,0.1,0.1,"2010-11","NCAAT",34,25,9,0.735,2.39,-3.87,13,1,14,1,10,6,2387,2174,1365,827,1855,0.446,234,585,0.4,499,633,0.788,270,1149,491,160,106,380,612,6.57,105.8,99.2,64.5,0.068,-3.41,102.7,106.1,1.56
2011,"1",11,"Missouri",63,6,"Cincinnati",78,"Cincinnati",-0.7,-0.6,"2010-11","NCAAT",34,23,11,0.676,14.77,6.5,8,8,17,1,2,7,2748,2435,1375,983,2145,0.458,245,669,0.366,537,727,0.739,425,1197,558,329,171,431,689,15.54,113.4,97.8,70.7,-0.013,6.5,106.9,100.4,-4.76,-7.4,-7.5,"2010-11","NCAAT",35,26,9,0.743,15.41,6.1,11,7,15,3,7,4,2412,2086,1405,848,1939,0.437,220,651,0.338,496,742,0.668,454,1237,497,258,129,401,605,19.41,111.1,91.7,62.6,0.04,6.23,106.8,100.6,-9.35
2011,"1",7,"Temple",66,10,"Penn St.",64,"Temple",-2.5,-2.5,"2010-11","NCAAT",34,26,8,0.765,12.35,4.23,14,2,14,0,7,4,2400,2124,1375,868,1943,0.447,206,583,0.353,458,656,0.698,374,1218,511,231,156,368,538,16.84,110.5,93.7,64.2,0.014,4.04,105.5,101.5,5.83,0.6,0.5,"2010-11","NCAAT",34,19,15,0.559,11.98,11.45,9,9,13,5,3,8,2144,2126,1360,767,1748,0.439,216,638,0.339,394,544,0.724,337,1068,413,151,82,358,530,14.88,113.1,98.3,59.4,0.037,12.46,110.7,98.3,-0.62
2011,"1",6,"Xavier",55,11,"Marquette",66,"Marquette",4,3.4,"2010-11","NCAAT",32,24,8,0.75,11.88,4.41,15,1,14,1,7,4,2306,2067,1300,784,1700,0.461,173,526,0.329,565,756,0.747,328,1130,424,174,98,386,551,16.02,112.8,96.8,64.3,0.035,4.49,105.4,100.9,6.02,-0.5,-0.9,"2010-11","NCAAT",37,22,15,0.595,14.89,8.51,9,9,14,4,4,7,2782,2546,1485,973,2094,0.465,191,547,0.349,645,927,0.696,457,1329,574,265,134,455,622,18.14,115.5,97.3,66.2,-0.058,11.06,109.4,98.4,-5.91
2011,"1",6,"Georgetown",56,11,"VCU",74,"VCU",-2.7,-4,"2010-11","NCAAT",32,21,11,0.656,14.61,10.39,10,8,10,4,7,5,2258,2123,1285,809,1703,0.475,223,631,0.353,417,568,0.734,324,1081,481,193,139,433,603,17.65,114.2,96.6,63.4,0.048,12.51,110.2,97.7,5.8,0.2,0.3,"2010-11","NCAAT",40,28,12,0.7,8.56,3.78,12,6,11,3,8,6,2864,2673,1620,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26
2011,"1",12,"Memphis",75,5,"Arizona",77,"Arizona",1,-0.2,"2010-11","NCAAT",35,25,10,0.714,6.91,3.14,10,6,17,2,3,6,2524,2392,1415,891,1975,0.451,210,639,0.329,532,782,0.68,421,1246,512,297,183,535,712,6.98,104.5,97.6,67.6,0.117,2.11,104.8,102.7,-4.74,2.7,1.2,"2010-11","NCAAT",38,30,8,0.789,16.54,7.99,14,4,17,0,7,4,2905,2580,1540,969,2064,0.469,296,745,0.397,671,899,0.746,408,1319,536,197,98,484,707,19.65,117.4,97.8,65.3,0.064,7.69,107.7,100,-0.36
2011,"1",7,"Texas A&M",50,10,"Florida St.",57,"Florida St.",0.8,1.6,"2010-11","NCAAT",33,24,9,0.727,12.62,5.94,10,6,15,2,5,4,2254,2009,1340,758,1719,0.441,181,534,0.339,557,799,0.697,412,1193,444,215,51,426,602,14.62,110,95.4,60.9,0.05,5.43,105.9,100.5,-7.5,1,0.8,"2010-11","NCAAT",34,23,11,0.676,13.48,6.45,11,5,12,3,8,5,2348,2109,1365,827,1903,0.435,212,634,0.334,482,725,0.665,422,1332,423,288,203,541,651,16.76,104.5,87.7,66.7,-0.017,7.01,107.1,100.1,-1.82
2011,"1",1,"Ohio St.",75,16,"UTSA",46,"Ohio St.",-3.2,-2.8,"2010-11","NCAAT",37,34,3,0.919,25.84,8.38,16,2,20,0,9,2,2854,2208,1485,1017,2059,0.494,285,674,0.423,535,763,0.701,419,1277,587,263,118,375,519,33.47,125,91.5,63.8,0.031,8.82,108.9,100,-4.08,-0.1,0,"2010-11","NCAAT",34,20,14,0.588,-5.8,-4.93,9,7,11,3,5,10,2384,2363,1360,802,1871,0.429,234,667,0.351,546,774,0.705,362,1186,430,240,76,461,657,-5.32,101.8,107.1,66.7,0.085,-5.71,100.3,106.1,-1.85
2011,"1",2,"North Carolina",102,15,"LIU Brooklyn",87,"North Carolina",11.7,9.1,"2010-11","NCAAT",37,29,8,0.784,18.87,10.15,14,2,15,0,7,3,2868,2545,1485,1044,2317,0.451,190,579,0.328,590,878,0.672,525,1578,573,232,204,493,597,22.18,111.8,89.6,70.6,0.064,11.14,109.9,98.8,6.01,-0.3,-0.1,"2010-11","NCAAT",33,27,6,0.818,2.23,-5.77,16,2,14,2,13,3,2730,2466,1331,928,2009,0.462,229,635,0.361,645,999,0.646,479,1378,503,246,111,505,580,5.43,109.6,104.2,73.3,0.053,-6.02,99.7,105.8,-5.31
2011,"1",3,"Syracuse",77,14,"Indiana St.",60,"Syracuse",7.7,6,"2010-11","NCAAT",35,27,8,0.771,18.85,8.79,12,6,16,3,6,3,2568,2216,1410,936,1983,0.472,222,628,0.354,474,713,0.665,429,1308,566,304,231,433,544,22.49,114.9,92.4,64.6,0.032,9.03,108.3,99.3,-2.31,0.3,0.1,"2010-11","NCAAT",34,20,14,0.588,3.41,2.9,12,6,10,3,6,8,2253,2192,1380,769,1793,0.429,235,649,0.362,480,676,0.71,352,1172,431,212,145,477,684,5.45,102.8,97.4,65,0.051,3.4,105.8,102.4,2.76
2011,"1",7,"Washington",68,10,"Georgia",65,"Washington",0.7,0.2,"2010-11","NCAAT",35,24,11,0.686,20.12,7.74,11,7,14,2,5,6,2907,2474,1410,1061,2260,0.469,305,821,0.371,480,712,0.674,488,1367,593,234,179,426,718,21.69,117.7,96,69.9,-0.099,7.21,106.9,99.7,1.07,-2.5,-3,"2010-11","NCAAT",33,21,12,0.636,10.43,6.13,9,7,12,4,7,4,2267,2125,1350,823,1822,0.452,156,456,0.342,465,667,0.697,407,1243,495,211,162,444,541,12.24,108.2,95.9,63.5,-0.003,5.83,106.2,100.4,-0.69
2011,"1",9,"Villanova",57,8,"George Mason",61,"George Mason",2.9,1.1,"2010-11","NCAAT",33,21,12,0.636,15.05,8.23,9,9,13,4,7,5,2384,2159,1325,796,1819,0.438,210,604,0.348,582,769,0.757,402,1223,450,208,125,392,578,17.83,114.9,97,65,-0.04,9.07,108.3,99.3,-0.79,2.5,3,"2010-11","NCAAT",34,27,7,0.794,11.66,1.37,16,2,14,0,10,3,2474,2124,1375,876,1861,0.471,227,574,0.395,495,718,0.689,364,1188,483,224,110,376,581,18.3,114.1,95.8,64.5,0.028,2.06,105,103,0.66
2011,"1",1,"Kansas",72,16,"Boston University",53,"Kansas",4.7,-0.2,"2010-11","NCAAT",38,35,3,0.921,24.1,7.62,14,2,16,1,9,1,3084,2458,1525,1114,2193,0.508,271,710,0.382,585,862,0.679,449,1475,674,295,153,507,666,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,-0.2,0,"2010-11","NCAAT",35,21,14,0.6,-2.48,-3.85,12,4,12,2,4,10,2270,2222,1405,749,1865,0.402,265,747,0.355,507,695,0.729,414,1249,345,189,129,418,635,-0.5,103.4,103.9,62.6,0.045,-4.62,100.5,105.1,0.49
2011,"1",2,"Notre Dame",69,15,"Akron",56,"Notre Dame",-0.4,-1.4,"2010-11","NCAAT",34,27,7,0.794,18.17,8.43,14,4,17,0,5,4,2558,2227,1380,843,1832,0.46,273,708,0.386,599,827,0.724,371,1261,563,156,128,364,517,23.25,120.9,97.7,63.1,0.074,9.92,108.2,98.3,-3.83,-0.8,-0.8,"2010-11","NCAAT",36,23,13,0.639,2.15,-1.02,9,7,14,2,5,9,2524,2365,1465,892,2073,0.43,283,785,0.361,457,649,0.704,363,1238,520,240,129,432,692,4.09,103.7,99.6,65.9,0.043,-1.7,102.5,104.2,-0.43
2011,"1",3,"Purdue",65,14,"Saint Peter's",43,"Purdue",1.3,3,"2010-11","NCAAT",34,26,8,0.765,19.36,8.69,14,4,16,0,7,5,2466,2103,1365,875,1957,0.447,235,645,0.364,481,673,0.715,380,1207,538,211,141,354,605,24.79,115.9,91.1,66,0.007,10.16,108.8,98.7,1.21,-0.2,-0.2,"2010-11","NCAAT",34,20,14,0.588,-0.28,-1.08,11,7,8,3,8,8,2069,2042,1366,713,1782,0.4,197,573,0.344,446,693,0.644,384,1209,383,263,154,511,662,2.73,95.2,92.5,64.1,0.073,0.88,103.2,102.3,4.62
2011,"1",1,"Duke",87,16,"Hampton",45,"Duke",-1.8,-5.1,"2010-11","NCAAT",37,32,5,0.865,24.51,8.32,13,3,17,0,6,4,2993,2394,1480,1040,2206,0.471,291,778,0.374,622,826,0.753,446,1399,529,269,162,447,657,28.42,119.7,91.3,68.6,0.017,8.43,107.3,98.9,3.48,0.6,0.9,"2010-11","NCAAT",33,24,9,0.727,-5.2,-8.77,11,5,8,3,8,5,2197,2070,1340,746,1843,0.405,213,658,0.324,492,759,0.648,367,1170,387,241,185,412,604,-4.21,94.4,98.7,66.1,0.108,-10.7,97.4,108.1,-4.84
2011,"1",4,"Texas",85,13,"Oakland",81,"Texas",-4.1,-3.4,"2010-11","NCAAT",36,28,8,0.778,20.82,7.96,13,3,16,2,7,3,2701,2238,1450,954,2099,0.455,201,535,0.376,592,905,0.654,494,1452,485,207,183,425,616,25.93,115.5,89.6,65.5,-0.058,7.61,107.5,99.9,0.6,-0.5,-0.4,"2010-11","NCAAT",35,25,10,0.714,8.28,0.1,17,1,10,1,10,7,2992,2690,1405,1052,2137,0.492,287,767,0.374,601,834,0.721,451,1366,568,216,192,473,644,13.31,118.6,105.3,71.1,0.021,2.01,106,104,14.82
2011,"1",9,"Tennessee",45,8,"Michigan",75,"Michigan",-0.2,-0.2,"2010-11","NCAAT",34,19,15,0.559,11.08,8.73,8,8,10,8,5,4,2376,2296,1370,837,1941,0.431,175,583,0.3,527,770,0.684,464,1279,443,250,126,454,662,12.41,108,95.6,66.1,-0.013,9.07,108.6,99.6,6.45,5.5,6.5,"2010-11","NCAAT",35,21,14,0.6,14.21,10.68,9,9,14,5,5,5,2328,2187,1410,847,1889,0.448,283,804,0.352,351,502,0.699,289,1115,480,168,69,351,587,17.69,112.8,95.1,61.5,-0.014,12,110.7,98.7,-1.19
2011,"1",8,"UNLV",62,9,"Illinois",73,"Illinois",-1.5,-2.8,"2010-11","NCAAT",33,24,9,0.727,14.67,6,11,5,11,4,8,3,2363,2077,1325,842,1836,0.459,184,558,0.33,495,718,0.689,368,1151,509,268,124,414,635,17.75,110.6,92.9,66.4,0.003,5.99,106.2,100.2,1.85,-2,-0.1,"2010-11","NCAAT",34,20,14,0.588,16.72,11.11,9,9,14,2,3,7,2413,2222,1365,894,1910,0.468,232,600,0.387,393,539,0.729,342,1178,568,188,152,434,597,20.14,113.3,93.1,64.8,-0.074,12.29,110.6,98.3,3.15
2011,"2",8,"Butler",71,1,"Pittsburgh",70,"Butler",9.2,11,"2010-11","NCAAT",38,28,10,0.737,11.53,5.02,13,5,12,2,7,6,2707,2437,1540,919,2122,0.433,289,822,0.352,580,799,0.726,431,1337,452,226,61,416,718,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67,-6.7,-5.7,"2010-11","NCAAT",34,28,6,0.824,20.82,7.85,15,3,17,1,7,2,2514,2073,1365,886,1866,0.475,202,512,0.395,540,805,0.671,484,1359,595,160,111,397,610,27.08,120.6,93.5,61.8,-0.023,8.17,107.6,99.4,-3.68
2011,"2",4,"Kentucky",71,5,"West Virginia",63,"Kentucky",8.7,9.2,"2010-11","NCAAT",38,29,9,0.763,20.3,8.91,10,6,15,0,3,7,2845,2412,1525,1002,2183,0.459,281,707,0.397,560,789,0.71,445,1420,482,211,239,406,601,25.82,117.8,92,65,-0.044,9.81,108.4,98.5,4.46,3,4.3,"2010-11","NCAAT",33,21,12,0.636,16.15,11.03,11,7,12,2,4,6,2303,2134,1320,783,1826,0.429,206,611,0.337,531,747,0.711,469,1227,491,154,136,397,598,20.11,114.9,94.8,62.5,-0.018,12.7,111,98.3,7.1
2011,"2",2,"Florida",73,7,"UCLA",65,"Florida",8.6,11.3,"2010-11","NCAAT",37,29,8,0.784,16.27,7.57,13,3,14,3,8,2,2667,2345,1515,968,2083,0.465,233,661,0.352,498,744,0.669,467,1384,521,221,131,452,545,20.61,115.8,95.2,62.5,0.038,7.73,106.8,99.1,1.55,8.3,7.9,"2010-11","NCAAT",34,23,11,0.676,11.7,7.93,13,5,16,2,5,5,2382,2254,1375,830,1824,0.455,173,529,0.327,549,808,0.679,405,1265,493,186,198,502,594,13.57,108.7,95.1,65.5,0.033,6.92,107.3,100.4,0.26
2011,"2",3,"BYU",89,11,"Gonzaga",67,"BYU",-5.2,-4.2,"2010-11","NCAAT",37,32,5,0.865,18.65,5.76,14,2,13,1,10,1,3012,2512,1495,1019,2267,0.449,312,865,0.361,662,865,0.765,420,1425,538,298,150,404,647,23.22,117.5,94.3,70.2,0.055,7.04,106.8,99.8,3.59,2.2,1.5,"2010-11","NCAAT",35,25,10,0.714,13.86,4.01,11,3,14,2,6,4,2684,2307,1410,932,1947,0.479,203,548,0.37,617,810,0.762,398,1314,542,254,132,474,649,16.45,112.1,95.6,66.1,-0.007,3.82,106.4,102.6,4.5
2011,"2",5,"Kansas St.",65,4,"Wisconsin",70,"Wisconsin",0,-0.7,"2010-11","NCAAT",34,23,11,0.676,14.59,8.41,10,6,16,1,5,5,2477,2249,1360,849,1939,0.438,237,631,0.376,542,828,0.655,490,1280,474,208,154,498,692,17.42,111.1,93.6,66.4,0.01,9.23,108.5,99.3,0.73,3.9,7.7,"2010-11","NCAAT",34,25,9,0.735,18.77,9.42,13,5,16,0,5,6,2310,1992,1370,798,1808,0.441,278,744,0.374,436,533,0.818,355,1088,442,121,105,258,522,25.84,122.3,96.5,56.9,-0.003,10.81,110,99.2,-3.58
2011,"2",12,"Richmond",65,13,"Morehead St.",48,"Richmond",0.4,0.6,"2010-11","NCAAT",37,29,8,0.784,11.23,2.79,13,3,12,3,10,3,2577,2265,1490,922,2007,0.459,287,735,0.39,446,649,0.687,344,1222,548,220,155,383,587,16.01,112.6,96.5,62.1,0.052,3.11,104.8,101.7,1,0.7,0.7,"2010-11","NCAAT",35,25,10,0.714,2.81,-3.13,13,5,14,1,8,8,2412,2162,1414,851,1874,0.454,204,601,0.339,506,751,0.674,484,1311,424,300,110,525,653,7.01,105.6,98.6,63.4,0.023,-2.89,102.2,105.1,2.66
2011,"2",7,"Temple",64,2,"San Diego St.",71,"San Diego St.",-2.5,-2.5,"2010-11","NCAAT",34,26,8,0.765,12.35,4.23,14,2,14,0,7,4,2400,2124,1375,868,1943,0.447,206,583,0.353,458,656,0.698,374,1218,511,231,156,368,538,16.84,110.5,93.7,64.2,0.014,4.04,105.5,101.5,5.83,-2.3,-2.7,"2010-11","NCAAT",37,34,3,0.919,17.96,6.36,14,2,14,1,11,1,2660,2192,1490,991,2141,0.463,223,639,0.349,455,653,0.697,472,1396,499,227,170,402,542,24.98,114.1,89.1,62.3,0.059,7.48,107.6,100.1,4.1
2011,"2",3,"Connecticut",69,6,"Cincinnati",58,"Connecticut",11.7,11.5,"2010-11","NCAAT",41,32,9,0.78,17.95,10.44,9,9,13,4,5,5,2967,2659,1670,1053,2429,0.434,234,711,0.329,627,822,0.763,570,1626,534,259,228,466,646,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,-7.4,-7.5,"2010-11","NCAAT",35,26,9,0.743,15.41,6.1,11,7,15,3,7,4,2412,2086,1405,848,1939,0.437,220,651,0.338,496,742,0.668,454,1237,497,258,129,401,605,19.41,111.1,91.7,62.6,0.04,6.23,106.8,100.6,-9.35
2011,"2",3,"Syracuse",62,11,"Marquette",66,"Marquette",7.7,6,"2010-11","NCAAT",35,27,8,0.771,18.85,8.79,12,6,16,3,6,3,2568,2216,1410,936,1983,0.472,222,628,0.354,474,713,0.665,429,1308,566,304,231,433,544,22.49,114.9,92.4,64.6,0.032,9.03,108.3,99.3,-2.31,-0.5,-0.9,"2010-11","NCAAT",37,22,15,0.595,14.89,8.51,9,9,14,4,4,7,2782,2546,1485,973,2094,0.465,191,547,0.349,645,927,0.696,457,1329,574,265,134,455,622,18.14,115.5,97.3,66.2,-0.058,11.06,109.4,98.4,-5.91
2011,"2",10,"Florida St.",71,2,"Notre Dame",57,"Florida St.",1,0.8,"2010-11","NCAAT",34,23,11,0.676,13.48,6.45,11,5,12,3,8,5,2348,2109,1365,827,1903,0.435,212,634,0.334,482,725,0.665,422,1332,423,288,203,541,651,16.76,104.5,87.7,66.7,-0.017,7.01,107.1,100.1,-1.82,-0.4,-1.4,"2010-11","NCAAT",34,27,7,0.794,18.17,8.43,14,4,17,0,5,4,2558,2227,1380,843,1832,0.46,273,708,0.386,599,827,0.724,371,1261,563,156,128,364,517,23.25,120.9,97.7,63.1,0.074,9.92,108.2,98.3,-3.83
2011,"2",3,"Purdue",76,11,"VCU",94,"VCU",1.3,3,"2010-11","NCAAT",34,26,8,0.765,19.36,8.69,14,4,16,0,7,5,2466,2103,1365,875,1957,0.447,235,645,0.364,481,673,0.715,380,1207,538,211,141,354,605,24.79,115.9,91.1,66,0.007,10.16,108.8,98.7,1.21,0.2,0.3,"2010-11","NCAAT",40,28,12,0.7,8.56,3.78,12,6,11,3,8,6,2864,2673,1620,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26
2011,"2",4,"Texas",69,5,"Arizona",70,"Arizona",-4.1,-3.4,"2010-11","NCAAT",36,28,8,0.778,20.82,7.96,13,3,16,2,7,3,2701,2238,1450,954,2099,0.455,201,535,0.376,592,905,0.654,494,1452,485,207,183,425,616,25.93,115.5,89.6,65.5,-0.058,7.61,107.5,99.9,0.6,2.7,1.2,"2010-11","NCAAT",38,30,8,0.789,16.54,7.99,14,4,17,0,7,4,2905,2580,1540,969,2064,0.469,296,745,0.397,671,899,0.746,408,1319,536,197,98,484,707,19.65,117.4,97.8,65.3,0.064,7.69,107.7,100,-0.36
2011,"2",1,"Ohio St.",98,8,"George Mason",66,"Ohio St.",-3.2,-2.8,"2010-11","NCAAT",37,34,3,0.919,25.84,8.38,16,2,20,0,9,2,2854,2208,1485,1017,2059,0.494,285,674,0.423,535,763,0.701,419,1277,587,263,118,375,519,33.47,125,91.5,63.8,0.031,8.82,108.9,100,-4.08,2.5,3,"2010-11","NCAAT",34,27,7,0.794,11.66,1.37,16,2,14,0,10,3,2474,2124,1375,876,1861,0.471,227,574,0.395,495,718,0.689,364,1188,483,224,110,376,581,18.3,114.1,95.8,64.5,0.028,2.06,105,103,0.66
2011,"2",7,"Washington",83,2,"North Carolina",86,"North Carolina",0.7,0.2,"2010-11","NCAAT",35,24,11,0.686,20.12,7.74,11,7,14,2,5,6,2907,2474,1410,1061,2260,0.469,305,821,0.371,480,712,0.674,488,1367,593,234,179,426,718,21.69,117.7,96,69.9,-0.099,7.21,106.9,99.7,1.07,11.7,9.1,"2010-11","NCAAT",37,29,8,0.784,18.87,10.15,14,2,15,0,7,3,2868,2545,1485,1044,2317,0.451,190,579,0.328,590,878,0.672,525,1578,573,232,204,493,597,22.18,111.8,89.6,70.6,0.064,11.14,109.9,98.8,6.01
2011,"2",1,"Kansas",73,9,"Illinois",59,"Kansas",4.7,-0.2,"2010-11","NCAAT",38,35,3,0.921,24.1,7.62,14,2,16,1,9,1,3084,2458,1525,1114,2193,0.508,271,710,0.382,585,862,0.679,449,1475,674,295,153,507,666,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,-2,-0.1,"2010-11","NCAAT",34,20,14,0.588,16.72,11.11,9,9,14,2,3,7,2413,2222,1365,894,1910,0.468,232,600,0.387,393,539,0.729,342,1178,568,188,152,434,597,20.14,113.3,93.1,64.8,-0.074,12.29,110.6,98.3,3.15
2011,"2",1,"Duke",73,8,"Michigan",71,"Duke",-1.8,-5.1,"2010-11","NCAAT",37,32,5,0.865,24.51,8.32,13,3,17,0,6,4,2993,2394,1480,1040,2206,0.471,291,778,0.374,622,826,0.753,446,1399,529,269,162,447,657,28.42,119.7,91.3,68.6,0.017,8.43,107.3,98.9,3.48,5.5,6.5,"2010-11","NCAAT",35,21,14,0.6,14.21,10.68,9,9,14,5,5,5,2328,2187,1410,847,1889,0.448,283,804,0.352,351,502,0.699,289,1115,480,168,69,351,587,17.69,112.8,95.1,61.5,-0.014,12,110.7,98.7,-1.19
2011,"3",4,"Wisconsin",54,8,"Butler",61,"Butler",3.9,7.7,"2010-11","NCAAT",34,25,9,0.735,18.77,9.42,13,5,16,0,5,6,2310,1992,1370,798,1808,0.441,278,744,0.374,436,533,0.818,355,1088,442,121,105,258,522,25.84,122.3,96.5,56.9,-0.003,10.81,110,99.2,-3.58,9.2,11,"2010-11","NCAAT",38,28,10,0.737,11.53,5.02,13,5,12,2,7,6,2707,2437,1540,919,2122,0.433,289,822,0.352,580,799,0.726,431,1337,452,226,61,416,718,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67
2011,"3",3,"BYU",74,2,"Florida",83,"Florida",-5.2,-4.2,"2010-11","NCAAT",37,32,5,0.865,18.65,5.76,14,2,13,1,10,1,3012,2512,1495,1019,2267,0.449,312,865,0.361,662,865,0.765,420,1425,538,298,150,404,647,23.22,117.5,94.3,70.2,0.055,7.04,106.8,99.8,3.59,8.6,11.3,"2010-11","NCAAT",37,29,8,0.784,16.27,7.57,13,3,14,3,8,2,2667,2345,1515,968,2083,0.465,233,661,0.352,498,744,0.669,467,1384,521,221,131,452,545,20.61,115.8,95.2,62.5,0.038,7.73,106.8,99.1,1.55
2011,"3",1,"Duke",77,5,"Arizona",93,"Arizona",-1.8,-5.1,"2010-11","NCAAT",37,32,5,0.865,24.51,8.32,13,3,17,0,6,4,2993,2394,1480,1040,2206,0.471,291,778,0.374,622,826,0.753,446,1399,529,269,162,447,657,28.42,119.7,91.3,68.6,0.017,8.43,107.3,98.9,3.48,2.7,1.2,"2010-11","NCAAT",38,30,8,0.789,16.54,7.99,14,4,17,0,7,4,2905,2580,1540,969,2064,0.469,296,745,0.397,671,899,0.746,408,1319,536,197,98,484,707,19.65,117.4,97.8,65.3,0.064,7.69,107.7,100,-0.36
2011,"3",2,"San Diego St.",67,3,"Connecticut",74,"Connecticut",-2.3,-2.7,"2010-11","NCAAT",37,34,3,0.919,17.96,6.36,14,2,14,1,11,1,2660,2192,1490,991,2141,0.463,223,639,0.349,455,653,0.697,472,1396,499,227,170,402,542,24.98,114.1,89.1,62.3,0.059,7.48,107.6,100.1,4.1,11.7,11.5,"2010-11","NCAAT",41,32,9,0.78,17.95,10.44,9,9,13,4,5,5,2967,2659,1670,1053,2429,0.434,234,711,0.329,627,822,0.763,570,1626,534,259,228,466,646,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77
2011,"3",4,"Kentucky",62,1,"Ohio St.",60,"Kentucky",8.7,9.2,"2010-11","NCAAT",38,29,9,0.763,20.3,8.91,10,6,15,0,3,7,2845,2412,1525,1002,2183,0.459,281,707,0.397,560,789,0.71,445,1420,482,211,239,406,601,25.82,117.8,92,65,-0.044,9.81,108.4,98.5,4.46,-3.2,-2.8,"2010-11","NCAAT",37,34,3,0.919,25.84,8.38,16,2,20,0,9,2,2854,2208,1485,1017,2059,0.494,285,674,0.423,535,763,0.701,419,1277,587,263,118,375,519,33.47,125,91.5,63.8,0.031,8.82,108.9,100,-4.08
2011,"3",11,"Marquette",63,2,"North Carolina",81,"North Carolina",-0.5,-0.9,"2010-11","NCAAT",37,22,15,0.595,14.89,8.51,9,9,14,4,4,7,2782,2546,1485,973,2094,0.465,191,547,0.349,645,927,0.696,457,1329,574,265,134,455,622,18.14,115.5,97.3,66.2,-0.058,11.06,109.4,98.4,-5.91,11.7,9.1,"2010-11","NCAAT",37,29,8,0.784,18.87,10.15,14,2,15,0,7,3,2868,2545,1485,1044,2317,0.451,190,579,0.328,590,878,0.672,525,1578,573,232,204,493,597,22.18,111.8,89.6,70.6,0.064,11.14,109.9,98.8,6.01
2011,"3",1,"Kansas",77,12,"Richmond",57,"Kansas",4.7,-0.2,"2010-11","NCAAT",38,35,3,0.921,24.1,7.62,14,2,16,1,9,1,3084,2458,1525,1114,2193,0.508,271,710,0.382,585,862,0.679,449,1475,674,295,153,507,666,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,0.4,0.6,"2010-11","NCAAT",37,29,8,0.784,11.23,2.79,13,3,12,3,10,3,2577,2265,1490,922,2007,0.459,287,735,0.39,446,649,0.687,344,1222,548,220,155,383,587,16.01,112.6,96.5,62.1,0.052,3.11,104.8,101.7,1
