"Year","Round","WSeed","Winner","WScore","LSeed","Loser","LScore","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2012,"2",2,"Ohio St.",73,7,"Gonzaga",66,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34,18.39,113.1,94.7,64.8,-0.018,2.08,104.9,102.8,1.05
2012,"2",4,"Wisconsin",60,5,"Vanderbilt",57,24.09,113.7,89.6,57.5,-0.018,8.8,107.6,98.8,-3.88,20.9,115.6,94.7,64.7,-0.048,8.48,107.7,99.2,3.03
2012,"2",1,"Kentucky",87,8,"Iowa St.",71,32.59,122.2,89.6,65.4,0.032,7.99,106.8,98.8,-1.06,16.69,113.9,97.2,65.8,-0.004,7.22,107,99.8,-4.08
2012,"2",3,"Baylor",80,11,"Colorado",63,21.29,116,94.7,65.6,0.059,9.61,108.1,98.5,-2.7,8.89,104.8,95.9,65.1,0.081,5.35,105.7,100.4,0.06
2012,"2",4,"Indiana",63,12,"VCU",61,22.55,120.2,97.6,66.7,0.007,8.41,107.4,99,-4.96,13.45,106.9,93.5,65,0.024,0.53,101.9,101.4,1.9
2012,"2",3,"Marquette",62,6,"Murray St.",53,20.22,111.5,91.3,70,0.042,8.24,106.6,98.3,-0.95,15.34,108.5,93.2,65,0.031,-2.34,102.9,105.2,3.63
2012,"2",4,"Louisville",59,5,"New Mexico",56,20.67,106.2,85.5,66.1,0.031,10.06,108.6,98.6,0.11,19.45,110.8,91.4,65.5,0.003,2.65,103.9,101.3,-4.16
2012,"2",11,"North Carolina St.",66,3,"Georgetown",63,14.22,112.1,97.9,67,-0.004,6.22,105.9,99.7,1.18,21.05,111.2,90.1,62.1,-0.014,8.32,107.3,99,-1.04
2012,"2",6,"Cincinnati",62,3,"Florida St.",56,16.03,109.5,93.5,62.9,0.023,6.9,105.7,98.8,-9.17,17.14,107.6,90.4,66.6,0.034,7.54,106.9,99.4,0.82
2012,"2",1,"North Carolina",87,8,"Creighton",73,25.44,116.1,90.7,70.9,0.016,7.41,107.2,99.8,1.89,16.47,119.2,102.7,65.9,0.079,3.79,104.9,101.1,-0.47
2012,"2",2,"Kansas",63,10,"Purdue",60,26.91,114,87.1,66.3,0.027,11.15,108.8,97.6,5.21,16.25,116.2,99.9,64.3,-0.003,8.81,108.4,99.6,-2.64
2012,"2",10,"Xavier",70,15,"Lehigh",58,12.59,108.7,96.1,66.4,0.031,7.24,107.4,100.1,4.56,9.29,108.6,99.3,67.6,-0.026,-5.57,100.3,105.8,-5.17
2012,"2",1,"Michigan St.",65,9,"Saint Louis",61,27.87,114.7,86.9,64.3,-0.027,10.21,108.6,98.4,-1.07,21.2,111.9,90.7,61.9,-0.056,4.36,105,100.6,-2.55
2012,"2",7,"Florida",84,15,"Norfolk St.",50,22.47,120.4,98,64.2,-0.043,7.18,105.4,98.2,-1.67,-1.82,100.9,102.7,66.6,0.189,-6.31,100.3,106.6,1.39
2012,"2",13,"Ohio",62,12,"South Florida",56,11.88,106.6,94.7,66,0.022,0.8,103.6,102.8,-2.97,13.13,103.9,90.8,58.5,0.04,8.17,107.2,99,1.27
2012,"3",7,"Florida",68,3,"Marquette",58,22.47,120.4,98,64.2,-0.043,7.18,105.4,98.2,-1.67,20.22,111.5,91.3,70,0.042,8.24,106.6,98.3,-0.95
2012,"3",4,"Louisville",57,1,"Michigan St.",44,20.67,106.2,85.5,66.1,0.031,10.06,108.6,98.6,0.11,27.87,114.7,86.9,64.3,-0.027,10.21,108.6,98.4,-1.07
2012,"3",1,"Syracuse",64,4,"Wisconsin",63,26.04,117.7,91.7,64.4,0.06,7.98,107,99,-2.11,24.09,113.7,89.6,57.5,-0.018,8.8,107.6,98.8,-3.88
2012,"3",2,"Ohio St.",81,6,"Cincinnati",66,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34,16.03,109.5,93.5,62.9,0.023,6.9,105.7,98.8,-9.17
2012,"3",1,"North Carolina",73,13,"Ohio",65,25.44,116.1,90.7,70.9,0.016,7.41,107.2,99.8,1.89,11.88,106.6,94.7,66,0.022,0.8,103.6,102.8,-2.97
2012,"3",2,"Kansas",60,11,"North Carolina St.",57,26.91,114,87.1,66.3,0.027,11.15,108.8,97.6,5.21,14.22,112.1,97.9,67,-0.004,6.22,105.9,99.7,1.18
2012,"3",1,"Kentucky",102,4,"Indiana",90,32.59,122.2,89.6,65.4,0.032,7.99,106.8,98.8,-1.06,22.55,120.2,97.6,66.7,0.007,8.41,107.4,99,-4.96
2012,"3",3,"Baylor",75,10,"Xavier",70,21.29,116,94.7,65.6,0.059,9.61,108.1,98.5,-2.7,12.59,108.7,96.1,66.4,0.031,7.24,107.4,100.1,4.56
2012,"4",4,"Louisville",72,7,"Florida",68,20.67,106.2,85.5,66.1,0.031,10.06,108.6,98.6,0.11,22.47,120.4,98,64.2,-0.043,7.18,105.4,98.2,-1.67
2012,"4",2,"Ohio St.",77,1,"Syracuse",70,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34,26.04,117.7,91.7,64.4,0.06,7.98,107,99,-2.11
2012,"4",1,"Kentucky",82,3,"Baylor",70,32.59,122.2,89.6,65.4,0.032,7.99,106.8,98.8,-1.06,21.29,116,94.7,65.6,0.059,9.61,108.1,98.5,-2.7
2012,"4",2,"Kansas",80,1,"North Carolina",67,26.91,114,87.1,66.3,0.027,11.15,108.8,97.6,5.21,25.44,116.1,90.7,70.9,0.016,7.41,107.2,99.8,1.89
2012,"5",1,"Kentucky",69,4,"Louisville",61,32.59,122.2,89.6,65.4,0.032,7.99,106.8,98.8,-1.06,20.67,106.2,85.5,66.1,0.031,10.06,108.6,98.6,0.11
2012,"5",2,"Kansas",64,2,"Ohio St.",62,26.91,114,87.1,66.3,0.027,11.15,108.8,97.6,5.21,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34
2012,"6",1,"Kentucky",67,2,"Kansas",59,32.59,122.2,89.6,65.4,0.032,7.99,106.8,98.8,-1.06,26.91,114,87.1,66.3,0.027,11.15,108.8,97.6,5.21
2013,"PI",11,"Saint Mary's",67,11,"Middle Tennessee",54,19.33,116.1,96.8,62.9,0.023,3.18,104.9,101.7,-0.49,14.77,107.3,92.5,63.4,0.052,-2.3,100.7,103,4.87
2013,"PI",16,"North Carolina A&T",73,16,"Liberty",72,-5.3,93.2,98.5,65.5,0.037,-6.98,97.2,104.2,-1.55,-9.38,101.3,110.6,64.4,-0.034,-6.47,99.4,105.8,-0.41
2013,"PI",16,"James Madison",68,16,"LIU Brooklyn",55,-0.92,100.2,101.1,62.9,0.063,-3.42,101.9,105.3,-4.5,-2.13,110.5,112.6,67.3,0.015,-6.79,99.3,106,-5.01
2013,"PI",13,"La Salle",80,13,"Boise St.",71,13.89,111.8,98,64.6,0.051,5.67,105.8,100.1,-0.5,13.54,113.2,99.7,64.8,0.004,6.74,105.9,99.2,-1.38
2013,"1",14,"Harvard",68,3,"New Mexico",62,7.07,108.1,101.1,63.3,0.037,0.6,102.8,102.2,5.07,19.02,109.9,90.9,63.7,0.073,7.98,106.4,98.4,4.42
2013,"1",12,"California",64,5,"UNLV",61,13.11,107.3,94.2,64.9,0.041,8.35,106,97.6,2.12,16.07,106,90,67.9,-0.015,6.23,106.1,99.9,-0.28
2013,"1",12,"Oregon",68,5,"Oklahoma St.",55,16.78,106.6,89.8,67.9,0.052,5.92,105.1,99.2,-8.08,18.69,109,90.3,66.1,-0.016,6.38,106.8,100.4,-2.26
2013,"1",3,"Marquette",59,14,"Davidson",58,18.32,113.2,94.9,63.3,0.09,9.28,105.9,96.6,-1.14,11.36,112.1,100.7,63.9,-0.002,-5.09,100.3,105.4,6.42
2013,"1",4,"Syracuse",81,13,"Montana",34,24.83,113.1,88.3,63.1,-0.004,9.46,106.8,97.4,-4.44,2.14,104.9,102.8,62.7,0.175,-5.21,101.8,107,8.71
2013,"1",6,"Butler",68,11,"Bucknell",56,15.41,110.5,95.1,63.6,0.087,7.53,106.8,99.3,4.18,12.72,107.3,94.6,61.9,-0.014,-1.72,102.4,104.1,2.78
2013,"1",1,"Louisville",79,16,"North Carolina A&T",48,32.92,117.7,84.8,65.8,-0.016,10.23,107.4,97.2,2.15,-5.3,93.2,98.5,65.5,0.037,-6.98,97.2,104.2,-1.55
2013,"1",3,"Michigan St.",65,14,"Valparaiso",54,24.17,112.6,88.5,63.1,0.001,11.91,108.8,96.9,-0.75,11.42,110.7,99.3,64.3,0.021,-1.5,101.5,103,-3.18
2013,"1",4,"Saint Louis",64,13,"New Mexico St.",44,20.01,108.6,88.6,63.8,0,3.91,104.5,100.6,-3.98,7.68,104.7,97.1,63.8,0.039,0.36,102.7,102.3,3.94
2013,"1",6,"Memphis",54,11,"Saint Mary's",52,16.33,107.3,91,68.3,0.056,1.9,104.8,102.9,0.43,19.33,116.1,96.8,62.9,0.023,3.18,104.9,101.7,-0.49
2013,"1",8,"Colorado St.",84,9,"Missouri",72,19.12,117.9,98.8,63.8,0.02,7.17,105.8,98.6,-0.49,18.53,114.9,96.4,66.3,-0.032,5.62,105.1,99.5,-2.02
2013,"1",4,"Michigan",71,13,"South Dakota St.",56,27.86,121.9,94,64,-0.007,11.13,108.2,97,-3.09,6.79,112,105.2,62.6,0.03,-3.31,102,105.3,4.11
2013,"1",5,"VCU",88,12,"Akron",42,20.28,114,93.7,66.4,0.002,5.09,105.8,100.7,-0.22,11.52,106.8,95.2,65.2,0.085,-0.35,102.4,102.7,0.28
2013,"1",1,"Gonzaga",64,16,"Southern",58,27.81,120.5,92.7,63.3,0.026,4.37,105.4,101,5.03,0.5,99.3,98.8,63.4,-0.031,-11.47,95.2,106.7,4.12
2013,"1",6,"Arizona",81,11,"Belmont",64,21.88,115.4,93.5,65.5,-0.012,7.99,106.4,98.5,1.45,14.92,111.6,96.6,65.9,0.013,-0.74,103.8,104.6,5.39
2013,"1",9,"Wichita St.",73,8,"Pittsburgh",55,20.31,111.8,91.5,63.8,-0.002,6.71,106.9,100.2,0.17,24.08,115.6,91.5,59.3,-0.058,4.52,104.9,100.4,-9.69
2013,"1",15,"Florida Gulf Coast",78,2,"Georgetown",68,6.27,104.9,98.6,67.9,0.039,-2.79,101.3,104.1,4.57,21.24,107.6,86.4,61.2,0.038,7.42,106.3,98.9,-6.15
2013,"1",13,"La Salle",63,4,"Kansas St.",61,13.89,111.8,98,64.6,0.051,5.67,105.8,100.1,-0.5,18.16,113.5,95.3,61.4,0.051,6.82,106.1,99.3,-3.29
2013,"1",12,"Mississippi",57,5,"Wisconsin",46,16.95,112.3,95.3,69.2,-0.011,3.19,103.4,100.2,-7.55,22.57,108.3,85.7,60.4,-0.033,11.08,108.8,97.7,-3.2
2013,"1",11,"Minnesota",83,6,"UCLA",63,19.85,114.8,95,62.3,-0.036,11.22,108.5,97.3,2.07,14.53,111.1,96.6,68.1,0.068,8.06,105.9,97.9,0.43
2013,"1",10,"Iowa St.",76,7,"Notre Dame",58,17.63,117.5,99.8,68.3,-0.046,6.74,105.5,98.7,-3.12,16.65,114.6,97.9,60.3,0.046,6.53,105.1,98.6,-6.61
2013,"1",1,"Indiana",83,16,"James Madison",62,29.31,120.8,91.5,66,-0.021,8.86,106.7,97.8,-5.16,-0.92,100.2,101.1,62.9,0.063,-3.42,101.9,105.3,-4.5
2013,"1",2,"Miami FL",78,15,"Pacific",49,22.37,113.6,91.3,61.9,0.028,8.41,107.7,99.3,4.96,3.96,106.1,102.2,62.2,0.074,0.86,104.2,103.3,9.06
2013,"1",7,"Illinois",57,10,"Colorado",49,15.82,110.6,94.8,64.6,0.042,10.84,108.1,97.3,-0.8,14.62,106.5,91.9,63.7,0.029,9.15,107.3,98.1,3.8
2013,"1",2,"Duke",73,15,"Albany",61,26.98,119.1,92.1,66.7,0.033,9.95,108.4,98.5,6.85,1.36,102.6,101.3,61.7,0.082,-5.19,98.6,103.8,-6.61
2013,"1",7,"Creighton",67,10,"Cincinnati",63,21.75,118.3,96.5,63.8,-0.009,5.73,105.5,99.7,1.63,15.57,105.9,90.4,63,-0.012,7.31,105.6,98.3,-5.68
2013,"1",1,"Kansas",64,16,"Western Kentucky",57,25.23,112.7,87.5,66.4,0.01,7.05,106.8,99.8,2.64,-0.41,101.8,102.2,64.6,0.029,-2.47,100.9,103.3,3.24
2013,"1",3,"Florida",79,14,"Northwestern St.",47,31.18,117.2,86,61.9,-0.089,7,105.6,98.6,4.09,2.82,106.6,103.8,71.9,0.075,-3.56,99.6,103.2,8.11
2013,"1",7,"San Diego St.",70,10,"Oklahoma",55,17.43,107.7,90.3,65.5,-0.049,7.65,106.6,98.9,1.92,13.8,111.1,97.3,65.2,0.004,7.8,106.4,98.6,2.47
2013,"1",8,"North Carolina",78,9,"Villanova",71,17.14,112.2,95.1,69.6,0.038,8.57,106.6,98,-0.95,13.57,106.3,92.7,66.4,0.011,9.41,106.5,97.1,0.3
2013,"1",2,"Ohio St.",95,15,"Iona",70,25.42,115.1,89.7,63.6,0.02,10.18,107.3,97.1,-5.53,7.45,114.4,106.9,69.7,-0.07,0.94,102.4,101.4,4.09
2013,"1",9,"Temple",76,8,"North Carolina St.",72,12.67,111.3,98.6,65.6,0.038,5.48,105.7,100.2,0.82,16.99,116.8,99.8,66.8,-0.032,6.54,106.1,99.5,-0.36
2013,"2",12,"Oregon",74,4,"Saint Louis",57,16.78,106.6,89.8,67.9,0.052,5.92,105.1,99.2,-8.08,20.01,108.6,88.6,63.8,0,3.91,104.5,100.6,-3.98
2013,"2",9,"Wichita St.",76,1,"Gonzaga",70,20.31,111.8,91.5,63.8,-0.002,6.71,106.9,100.2,0.17,27.81,120.5,92.7,63.3,0.026,4.37,105.4,101,5.03
2013,"2",3,"Marquette",74,6,"Butler",72,18.32,113.2,94.9,63.3,0.09,9.28,105.9,96.6,-1.14,15.41,110.5,95.1,63.6,0.087,7.53,106.8,99.3,4.18
2013,"2",4,"Syracuse",66,12,"California",60,24.83,113.1,88.3,63.1,-0.004,9.46,106.8,97.4,-4.44,13.11,107.3,94.2,64.9,0.041,8.35,106,97.6,2.12
2013,"2",1,"Louisville",82,8,"Colorado St.",56,32.92,117.7,84.8,65.8,-0.016,10.23,107.4,97.2,2.15,19.12,117.9,98.8,63.8,0.02,7.17,105.8,98.6,-0.49
2013,"2",3,"Michigan St.",70,6,"Memphis",48,24.17,112.6,88.5,63.1,0.001,11.91,108.8,96.9,-0.75,16.33,107.3,91,68.3,0.056,1.9,104.8,102.9,0.43
2013,"2",4,"Michigan",78,5,"VCU",53,27.86,121.9,94,64,-0.007,11.13,108.2,97,-3.09,20.28,114,93.7,66.4,0.002,5.09,105.8,100.7,-0.22
2013,"2",6,"Arizona",74,14,"Harvard",51,21.88,115.4,93.5,65.5,-0.012,7.99,106.4,98.5,1.45,7.07,108.1,101.1,63.3,0.037,0.6,102.8,102.2,5.07
2013,"2",15,"Florida Gulf Coast",81,7,"San Diego St.",71,6.27,104.9,98.6,67.9,0.039,-2.79,101.3,104.1,4.57,17.43,107.7,90.3,65.5,-0.049,7.65,106.6,98.9,1.92
2013,"2",1,"Indiana",58,9,"Temple",52,29.31,120.8,91.5,66,-0.021,8.86,106.7,97.8,-5.16,12.67,111.3,98.6,65.6,0.038,5.48,105.7,100.2,0.82
2013,"2",2,"Miami FL",63,7,"Illinois",59,22.37,113.6,91.3,61.9,0.028,8.41,107.7,99.3,4.96,15.82,110.6,94.8,64.6,0.042,10.84,108.1,97.3,-0.8
2013,"2",2,"Duke",66,7,"Creighton",50,26.98,119.1,92.1,66.7,0.033,9.95,108.4,98.5,6.85,21.75,118.3,96.5,63.8,-0.009,5.73,105.5,99.7,1.63
2013,"2",1,"Kansas",70,8,"North Carolina",58,25.23,112.7,87.5,66.4,0.01,7.05,106.8,99.8,2.64,17.14,112.2,95.1,69.6,0.038,8.57,106.6,98,-0.95
2013,"2",3,"Florida",78,11,"Minnesota",64,31.18,117.2,86,61.9,-0.089,7,105.6,98.6,4.09,19.85,114.8,95,62.3,-0.036,11.22,108.5,97.3,2.07
2013,"2",2,"Ohio St.",78,10,"Iowa St.",75,25.42,115.1,89.7,63.6,0.02,10.18,107.3,97.1,-5.53,17.63,117.5,99.8,68.3,-0.046,6.74,105.5,98.7,-3.12
2013,"2",13,"La Salle",76,12,"Mississippi",74,13.89,111.8,98,64.6,0.051,5.67,105.8,100.1,-0.5,16.95,112.3,95.3,69.2,-0.011,3.19,103.4,100.2,-7.55
2013,"3",4,"Syracuse",61,1,"Indiana",50,24.83,113.1,88.3,63.1,-0.004,9.46,106.8,97.4,-4.44,29.31,120.8,91.5,66,-0.021,8.86,106.7,97.8,-5.16
2013,"3",2,"Ohio St.",73,6,"Arizona",70,25.42,115.1,89.7,63.6,0.02,10.18,107.3,97.1,-5.53,21.88,115.4,93.5,65.5,-0.012,7.99,106.4,98.5,1.45
2013,"3",9,"Wichita St.",72,13,"La Salle",58,20.31,111.8,91.5,63.8,-0.002,6.71,106.9,100.2,0.17,13.89,111.8,98,64.6,0.051,5.67,105.8,100.1,-0.5
2013,"3",3,"Marquette",71,2,"Miami FL",61,18.32,113.2,94.9,63.3,0.09,9.28,105.9,96.6,-1.14,22.37,113.6,91.3,61.9,0.028,8.41,107.7,99.3,4.96
2013,"3",4,"Michigan",87,1,"Kansas",85,27.86,121.9,94,64,-0.007,11.13,108.2,97,-3.09,25.23,112.7,87.5,66.4,0.01,7.05,106.8,99.8,2.64
2013,"3",1,"Louisville",77,12,"Oregon",69,32.92,117.7,84.8,65.8,-0.016,10.23,107.4,97.2,2.15,16.78,106.6,89.8,67.9,0.052,5.92,105.1,99.2,-8.08
2013,"3",2,"Duke",71,3,"Michigan St.",61,26.98,119.1,92.1,66.7,0.033,9.95,108.4,98.5,6.85,24.17,112.6,88.5,63.1,0.001,11.91,108.8,96.9,-0.75
2013,"3",3,"Florida",62,15,"Florida Gulf Coast",50,31.18,117.2,86,61.9,-0.089,7,105.6,98.6,4.09,6.27,104.9,98.6,67.9,0.039,-2.79,101.3,104.1,4.57
2013,"4",9,"Wichita St.",70,2,"Ohio St.",66,20.31,111.8,91.5,63.8,-0.002,6.71,106.9,100.2,0.17,25.42,115.1,89.7,63.6,0.02,10.18,107.3,97.1,-5.53
2013,"4",4,"Syracuse",55,3,"Marquette",39,24.83,113.1,88.3,63.1,-0.004,9.46,106.8,97.4,-4.44,18.32,113.2,94.9,63.3,0.09,9.28,105.9,96.6,-1.14
2013,"4",1,"Louisville",85,2,"Duke",63,32.92,117.7,84.8,65.8,-0.016,10.23,107.4,97.2,2.15,26.98,119.1,92.1,66.7,0.033,9.95,108.4,98.5,6.85
2013,"4",4,"Michigan",79,3,"Florida",59,27.86,121.9,94,64,-0.007,11.13,108.2,97,-3.09,31.18,117.2,86,61.9,-0.089,7,105.6,98.6,4.09
2013,"5",1,"Louisville",72,9,"Wichita St.",68,32.92,117.7,84.8,65.8,-0.016,10.23,107.4,97.2,2.15,20.31,111.8,91.5,63.8,-0.002,6.71,106.9,100.2,0.17
2013,"5",4,"Michigan",61,4,"Syracuse",56,27.86,121.9,94,64,-0.007,11.13,108.2,97,-3.09,24.83,113.1,88.3,63.1,-0.004,9.46,106.8,97.4,-4.44
2013,"6",1,"Louisville",82,4,"Michigan",76,32.92,117.7,84.8,65.8,-0.016,10.23,107.4,97.2,2.15,27.86,121.9,94,64,-0.007,11.13,108.2,97,-3.09
2014,"PI",12,"North Carolina St.",74,12,"Xavier",59,11.6,114,102.4,64.7,0.065,7.77,108.4,100.7,-4.31,13.11,112.9,99.8,64.2,0.017,7.89,109.1,101.2,0.41
2014,"PI",16,"Albany",71,16,"Mount St. Mary's",64,-1.04,102.9,103.9,61.6,0.002,-5.12,101.5,106.6,0.91,-3.96,107.8,111.7,68.2,0.031,-4.27,102.7,107,3.09
2014,"PI",11,"Tennessee",78,11,"Iowa",65,23.69,117.9,94.2,61.6,-0.099,8.12,108.9,100.8,1.46,20.44,120.2,99.8,68.6,-0.116,8.35,108.6,100.2,-6.19
2014,"PI",16,"Cal Poly",81,16,"Texas Southern",69,-0.82,103.6,104.4,58.8,-0.044,2.38,107.4,105,10.19,-7.49,106.7,114.1,65.7,-0.004,-11.11,97.6,108.8,2.72
2014,"1",12,"Harvard",61,5,"Cincinnati",57,17.58,112.9,95.3,64.1,0.02,0.13,104.5,104.3,0.98,19.24,109.7,90.4,61.1,0.036,4.72,107.3,102.6,-4.57
2014,"1",12,"North Dakota St.",80,5,"Oklahoma",75,11.76,115.5,103.7,62.3,0.089,1.38,106.8,105.4,5.32,17.9,117.9,100,69.6,-0.022,9.13,110.2,101,0.5
2014,"1",11,"Dayton",60,6,"Ohio St.",59,14.25,113.8,99.6,63.8,0.038,6.25,107.7,101.4,-0.57,21.3,109.3,88,64,-0.043,7.8,109.2,101.4,-3.36
2014,"1",2,"Villanova",73,15,"Milwaukee",53,23.68,116.3,92.6,66,0.075,7.47,110.1,102.6,2.61,0.08,104.7,104.6,65.8,0.119,0.03,104.4,104.4,-2.92
2014,"1",4,"Michigan St.",93,13,"Delaware",78,23.92,118.6,94.7,64.4,-0.003,10.44,110.2,99.7,0.57,5.83,112,106.2,70.4,0.064,-0.68,105.2,105.9,2.88
2014,"1",7,"Connecticut",89,10,"Saint Joseph's",81,22.13,113.6,91.5,63.2,0.08,9.43,109.7,100.3,0.91,12.93,112.3,99.4,64.3,0.079,6.18,107.5,101.3,0.17
2014,"1",2,"Michigan",57,15,"Wofford",40,23.44,123.9,100.5,61,0.047,11.65,110.3,98.6,0.62,-1.94,100.6,102.6,60.5,0.025,-5.87,103.5,109.3,7.63
2014,"1",4,"Louisville",71,13,"Manhattan",64,30.41,118.9,88.5,67.2,-0.045,4.31,107,102.7,-4.65,10.21,107.2,97,67.7,-0.008,-0.2,105.6,105.8,3.46
2014,"1",5,"Saint Louis",83,12,"North Carolina St.",80,15.72,105.7,90,65.6,0.04,5.04,107.2,102.2,-1.5,11.6,114,102.4,64.7,0.065,7.77,108.4,100.7,-4.31
2014,"1",7,"Texas",87,10,"Arizona St.",85,14.52,111.8,97.3,66.8,0.092,9.61,110.9,101.3,-1.74,14.82,111.2,96.4,67.4,0.003,7.5,108.6,101.1,-2.6
2014,"1",1,"Florida",67,16,"Albany",55,28.57,116.5,88,61.3,0.053,9.02,109.4,100.4,2.39,-1.04,102.9,103.9,61.6,0.002,-5.12,101.5,106.6,0.91
2014,"1",3,"Syracuse",77,14,"Western Michigan",53,21.62,114.6,93,59.6,0.016,7.23,109.4,102.2,-1.01,3.36,106.3,103,65.2,0.098,-1.86,103.9,105.7,-3.25
2014,"1",2,"Wisconsin",75,15,"American",35,25.89,122,96.1,62.4,0.019,11.44,110.2,98.8,3.33,4.57,103.4,98.9,59.7,0.007,-2.59,103.6,106.2,-0.1
2014,"1",4,"San Diego St.",73,13,"New Mexico St.",69,20.38,110.4,90,62.3,0.067,5.18,108,102.8,2.71,10.54,112.9,102.4,65.2,-0.03,-3.64,103,106.7,2.6
2014,"1",7,"Oregon",87,10,"BYU",68,19.02,118.9,99.9,67.5,-0.037,7.39,109.1,101.8,-1.18,13.77,114.5,100.7,70.8,-0.004,6.59,109.6,103,8.43
2014,"1",9,"Pittsburgh",77,8,"Colorado",48,21.89,116.9,95,62.2,-0.038,7.62,108,100.4,-3.66,11.2,107.7,96.5,64.8,0.12,8.74,109.5,100.8,1.71
2014,"1",14,"Mercer",78,3,"Duke",71,8.34,110.8,102.4,63.6,0.022,-4.44,103.6,108,4.65,24.25,124.7,100.4,64.6,-0.035,8.76,109.2,100.5,2.4
2014,"1",12,"Stephen F. Austin",77,5,"VCU",75,10.83,112.3,101.5,61.2,0.073,-7.12,102,109.2,-4.19,19.8,109.2,89.4,68.9,-0.058,5.45,107.4,102,1.33
2014,"1",11,"Tennessee",86,6,"Massachusetts",67,23.69,117.9,94.2,61.6,-0.099,8.12,108.9,100.8,1.46,13.46,110,96.5,70.3,0.065,7.33,108,100.6,5.53
2014,"1",10,"Stanford",58,7,"New Mexico",53,16.06,112.4,96.4,65.3,0.016,9.42,110.2,100.7,2.34,17.15,113.5,96.3,64.4,0.032,4.83,107.7,102.9,3.24
2014,"1",1,"Virginia",70,16,"Coastal Carolina",59,26.46,114.8,88.3,59.5,0.012,8.67,109.4,100.8,1.57,-4.98,98.2,103.2,65.6,0.04,-8.1,102.1,110.2,-4.94
2014,"1",3,"Iowa St.",93,14,"North Carolina Central",75,21.07,118.9,97.8,70.2,0.064,10.77,111.1,100.4,1.44,7.98,108.6,100.7,62.3,0.04,-10.35,98.1,108.5,-1.94
2014,"1",6,"North Carolina",79,11,"Providence",77,18.44,112.6,94.2,69.2,0,8.83,110.5,101.6,1.31,13.81,114.6,100.8,62.9,0.051,8.35,109.2,100.8,0.81
2014,"1",8,"Memphis",71,9,"George Washington",66,15.22,112.4,97.1,67.5,0.048,7.25,108.3,101.1,0.02,13.82,110.8,97,65.3,0.056,5.56,107.3,101.7,-0.08
2014,"1",1,"Wichita St.",64,16,"Cal Poly",37,25.36,117.8,92.4,63.5,-0.009,1.04,105.8,104.8,2.89,-0.82,103.6,104.4,58.8,-0.044,2.38,107.4,105,10.19
2014,"1",8,"Kentucky",56,9,"Kansas St.",49,22.55,118.3,95.8,64,-0.025,10.73,110.5,99.8,4.19,14.1,107.8,93.7,63.3,0.001,8.17,110.5,102.3,-4.06
2014,"1",2,"Kansas",80,15,"Eastern Kentucky",69,24.6,119.3,94.7,66.6,-0.051,12.13,112.2,100,9.47,3.96,112.4,108.4,64.2,0.036,-4.97,104.1,109,-5.04
2014,"1",4,"UCLA",76,13,"Tulsa",59,22.53,118.7,96.1,68.4,-0.019,7.63,109.1,101.5,-3.26,8.93,106.1,97.2,66.8,-0.023,0.57,104.9,104.3,2.81
2014,"1",1,"Arizona",68,16,"Weber St.",59,30.11,116.5,86.4,62.8,0.014,9.3,109.9,100.6,1.62,-0.62,106.4,107,62.9,-0.009,-6.78,103.3,110,6.69
2014,"1",3,"Creighton",76,14,"Lafayette",66,21.72,124.2,102.5,63.6,0.024,7.5,108.5,101,1.31,-6.43,109.3,115.7,64.6,-0.051,-2.16,102.5,104.6,0.63
2014,"1",6,"Baylor",74,11,"Nebraska",60,19.39,118.9,99.5,61.3,0.012,10.31,111,100.6,-0.36,12.64,108.8,96.1,64.7,0.047,9.3,108.4,99.1,-1.95
2014,"1",8,"Gonzaga",85,9,"Oklahoma St.",77,20.14,114,93.8,65,0.016,5.05,109,103.9,2.2,20.98,115.9,95,67.2,-0.11,9.06,109.9,100.8,-1.15
2014,"2",11,"Dayton",55,3,"Syracuse",53,14.25,113.8,99.6,63.8,0.038,6.25,107.7,101.4,-0.57,21.62,114.6,93,59.6,0.016,7.23,109.4,102.2,-1.01
2014,"2",7,"Connecticut",77,2,"Villanova",65,22.13,113.6,91.5,63.2,0.08,9.43,109.7,100.3,0.91,23.68,116.3,92.6,66,0.075,7.47,110.1,102.6,2.61
2014,"2",4,"Michigan St.",80,12,"Harvard",73,23.92,118.6,94.7,64.4,-0.003,10.44,110.2,99.7,0.57,17.58,112.9,95.3,64.1,0.02,0.13,104.5,104.3,0.98
2014,"2",2,"Michigan",79,7,"Texas",65,23.44,123.9,100.5,61,0.047,11.65,110.3,98.6,0.62,14.52,111.8,97.3,66.8,0.092,9.61,110.9,101.3,-1.74
2014,"2",4,"Louisville",66,5,"Saint Louis",51,30.41,118.9,88.5,67.2,-0.045,4.31,107,102.7,-4.65,15.72,105.7,90,65.6,0.04,5.04,107.2,102.2,-1.5
